code,term
I24.0,Coronary thrombosis not resulting in myocardial infarction
I24.1,Dressler syndrome
I24.8,Other forms of acute ischaemic heart disease
I24.9,"Acute ischaemic heart disease, unspecified"
I25,Chronic ischaemic heart disease
I25.0,"Atherosclerotic cardiovascular disease, so described"
I25.1,Atherosclerotic heart disease
I25.2,Old myocardial infarction
I25.3,Aneurysm of heart
I25.4,Coronary artery aneurysm and dissection
I25.5,Ischaemic cardiomyopathy
I25.6,Silent myocardial ischaemia
I25.8,Other forms of chronic ischaemic heart disease
I25.9,"Chronic ischaemic heart disease, unspecified"
I26,Pulmonary embolism
I26.0,Pulmonary embolism with mention of acute cor pulmonale
I26.9,Pulmonary embolism without mention of acute cor pulmonale
I27,Other pulmonary heart diseases
I27.0,Primary pulmonary hypertension
I27.1,Kyphoscoliotic heart disease
I27.2,Other secondary pulmonary hypertension
I27.8,Other specified pulmonary heart diseases
I27.9,"Pulmonary heart disease, unspecified"
I28,Other diseases of pulmonary vessels
I28.0,Arteriovenous fistula of pulmonary vessels
I28.1,Aneurysm of pulmonary artery
I28.8,Other specified diseases of pulmonary vessels
I28.9,"Disease of pulmonary vessels, unspecified"
I30,Acute pericarditis
I30.0,Acute nonspecific idiopathic pericarditis
I30.1,Infective pericarditis
I30.8,Other forms of acute pericarditis
I30.9,"Acute pericarditis, unspecified"
I31,Other diseases of pericardium
I31.0,Chronic adhesive pericarditis
I31.1,Chronic constrictive pericarditis
I31.2,"Haemopericardium, not elsewhere classified"
I31.3,Pericardial effusion (noninflammatory)
I31.8,Other specified diseases of pericardium
I31.9,"Disease of pericardium, unspecified"
I32,Pericarditis in diseases classified elsewhere
I32.0,Pericarditis in bacterial diseases classified elsewhere
I32.1,Pericarditis in other infectious and parasitic diseases classified elsewhere
I32.8,Pericarditis in other diseases classified elsewhere
I33,Acute and subacute endocarditis
I33.0,Acute and subacute infective endocarditis
I33.9,"Acute endocarditis, unspecified"
I34,Nonrheumatic mitral valve disorders
I34.0,Mitral (valve) insufficiency
I34.1,Mitral (valve) prolapse
I34.2,Nonrheumatic mitral (valve) stenosis
I34.8,Other nonrheumatic mitral valve disorders
I34.9,"Nonrheumatic mitral valve disorder, unspecified"
I35,Nonrheumatic aortic valve disorders
I35.0,Aortic (valve) stenosis
I35.1,Aortic (valve) insufficiency
I35.2,Aortic (valve) stenosis with insufficiency
I35.8,Other aortic valve disorders
I35.9,"Aortic valve disorder, unspecified"
I36,Nonrheumatic tricuspid valve disorders
I36.0,Nonrheumatic tricuspid (valve) stenosis
I36.1,Nonrheumatic tricuspid (valve) insufficiency
I36.2,Nonrheumatic tricuspid (valve) stenosis with insufficiency
I36.8,Other nonrheumatic tricuspid valve disorders
I36.9,"Nonrheumatic tricuspid valve disorder, unspecified"
I37,Pulmonary valve disorders
I37.0,Pulmonary valve stenosis
I37.1,Pulmonary valve insufficiency
I37.2,Pulmonary valve stenosis with insufficiency
I37.8,Other pulmonary valve disorders
I37.9,"Pulmonary valve disorder, unspecified"
I38,"Endocarditis, valve unspecified"
I39,Endocarditis and heart valve disorders in diseases classified elsewhere
I39.0,Mitral valve disorders in diseases classified elsewhere
I39.1,Aortic valve disorders in diseases classified elsewhere
I39.2,Tricuspid valve disorders in diseases classified elsewhere
I39.3,Pulmonary valve disorders in diseases classified elsewhere
I39.4,Multiple valve disorders in diseases classified elsewhere
I39.8,"Endocarditis, valve unspecified, in diseases classified elsewhere"
I40,Acute myocarditis
I40.0,Infective myocarditis
I40.1,Isolated myocarditis
I40.8,Other acute myocarditis
I40.9,"Acute myocarditis, unspecified"
I41,Myocarditis in diseases classified elsewhere
I41.0,Myocarditis in bacterial diseases classified elsewhere
I41.1,Myocarditis in viral diseases classified elsewhere
I41.2,Myocarditis in other infectious and parasitic diseases classified elsewhere
I41.8,Myocarditis in other diseases classified elsewhere
I42,Cardiomyopathy
I42.0,Dilated cardiomyopathy
I42.1,Obstructive hypertrophic cardiomyopathy
I42.2,Other hypertrophic cardiomyopathy
I42.3,Endomyocardial (eosinophilic) disease
I42.4,Endocardial fibroelastosis
I42.5,Other restrictive cardiomyopathy
I42.6,Alcoholic cardiomyopathy
I42.7,Cardiomyopathy due to drugs and other external agents
I42.8,Other cardiomyopathies
I42.9,"Cardiomyopathy, unspecified"
I43,Cardiomyopathy in diseases classified elsewhere
I43.0,Cardiomyopathy in infectious and parasitic diseases classified elsewhere
I43.1,Cardiomyopathy in metabolic diseases
I43.2,Cardiomyopathy in nutritional diseases
I43.8,Cardiomyopathy in other diseases classified elsewhere
I44,Atrioventricular and left bundle-branch block
I44.0,"Atrioventricular block, first degree"
I44.1,"Atrioventricular block, second degree"
I44.2,"Atrioventricular block, complete"
I44.3,Other and unspecified atrioventricular block
I44.4,Left anterior fascicular block
I44.5,Left posterior fascicular block
I44.6,Other and unspecified fascicular block
I44.7,"Left bundle-branch block, unspecified"
I45,Other conduction disorders
I45.0,Right fascicular block
I45.1,Other and unspecified right bundle-branch block
I45.2,Bifascicular block
I45.3,Trifascicular block
I45.4,Nonspecific intraventricular block
I45.5,Other specified heart block
I45.6,Pre-excitation syndrome
I45.8,Other specified conduction disorders
I45.9,"Conduction disorder, unspecified"
I46,Cardiac arrest
I46.0,Cardiac arrest with successful resuscitation
I46.1,"Sudden cardiac death, so described"
I46.9,"Cardiac arrest, unspecified"
I47,Paroxysmal tachycardia
I47.0,Re-entry ventricular arrhythmia
I47.1,Supraventricular tachycardia
I47.2,Ventricular tachycardia
I47.9,"Paroxysmal tachycardia, unspecified"
I48,Atrial fibrillation and flutter
I48.0,Paroxysmal atrial fibrillation
I48.1,Persistent atrial fibrillation
I48.2,Chronic atrial fibrillation
I48.3,Typical atrial flutter
I48.4,Atypical atrial flutter
I48.9,"Atrial fibrillation and atrial flutter, unspecified"
I49,Other cardiac arrhythmias
I49.0,Ventricular fibrillation and flutter
I49.1,Atrial premature depolarization
I49.2,Junctional premature depolarization
I49.3,Ventricular premature depolarization
I49.4,Other and unspecified premature depolarization
I49.5,Sick sinus syndrome
I49.8,Other specified cardiac arrhythmias
I49.9,"Cardiac arrhythmia, unspecified"
I50,Heart failure
I50.0,Congestive heart failure
I50.1,Left ventricular failure
I50.9,"Heart failure, unspecified"
I51,Complications and ill-defined descriptions of heart disease
I51.0,"Cardiac septal defect, acquired"
I51.1,"Rupture of chordae tendineae, not elsewhere classified"
I51.2,"Rupture of papillary muscle, not elsewhere classified"
I51.3,"Intracardiac thrombosis, not elsewhere classified"
I51.4,"Myocarditis, unspecified"
I51.5,Myocardial degeneration
I51.6,"Cardiovascular disease, unspecified"
I51.7,Cardiomegaly
I51.8,Other ill-defined heart diseases
I51.9,"Heart disease, unspecified"
I60,Subarachnoid haemorrhage
I60.0,Subarachnoid haemorrhage from carotid siphon and bifurcation
I60.1,Subarachnoid haemorrhage from middle cerebral artery
I60.2,Subarachnoid haemorrhage from anterior communicating artery
I60.3,Subarachnoid haemorrhage from posterior communicating artery
I60.4,Subarachnoid haemorrhage from basilar artery
I60.5,Subarachnoid haemorrhage from vertebral artery
I60.6,Subarachnoid haemorrhage from other intracranial arteries
I60.7,"Subarachnoid haemorrhage from intracranial artery, unspecified"
I60.8,Other subarachnoid haemorrhage
I60.9,"Subarachnoid haemorrhage, unspecified"
I61,Intracerebral haemorrhage
I61.0,"Intracerebral haemorrhage in hemisphere, subcortical"
I61.1,"Intracerebral haemorrhage in hemisphere, cortical"
I61.2,"Intracerebral haemorrhage in hemisphere, unspecified"
I61.3,Intracerebral haemorrhage in brain stem
I61.4,Intracerebral haemorrhage in cerebellum
I61.5,"Intracerebral haemorrhage, intraventricular"
I61.6,"Intracerebral haemorrhage, multiple localized"
I61.8,Other intracerebral haemorrhage
I61.9,"Intracerebral haemorrhage, unspecified"
I62,Other nontraumatic intracranial haemorrhage
I62.0,Nontraumatic subdural haemorrhage
I62.1,Nontraumatic extradural haemorrhage
I62.9,"Intracranial haemorrhage (nontraumatic), unspecified"
I63,Cerebral infarction
I63.0,Cerebral infarction due to thrombosis of precerebral arteries
I63.1,Cerebral infarction due to embolism of precerebral arteries
I63.2,Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries
I63.3,Cerebral infarction due to thrombosis of cerebral arteries
I63.4,Cerebral infarction due to embolism of cerebral arteries
I63.5,Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries
I63.6,"Cerebral infarction due to cerebral venous thrombosis, nonpyogenic"
I63.8,Other cerebral infarction
I63.9,"Cerebral infarction, unspecified"
I64,"Stroke, not specified as haemorrhage or infarction"
I65,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction"
I65.0,Occlusion and stenosis of vertebral artery
I65.1,Occlusion and stenosis of basilar artery
I65.2,Occlusion and stenosis of carotid artery
I65.3,Occlusion and stenosis of multiple and bilateral precerebral arteries
I65.8,Occlusion and stenosis of other precerebral artery
I65.9,Occlusion and stenosis of unspecified precerebral artery
I66,"Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction"
I66.0,Occlusion and stenosis of middle cerebral artery
I66.1,Occlusion and stenosis of anterior cerebral artery
I66.2,Occlusion and stenosis of posterior cerebral artery
I66.3,Occlusion and stenosis of cerebellar arteries
I66.4,Occlusion and stenosis of multiple and bilateral cerebral arteries
I66.8,Occlusion and stenosis of other cerebral artery
I66.9,Occlusion and stenosis of unspecified cerebral artery
I67,Other cerebrovascular diseases
I67.0,"Dissection of cerebral arteries, nonruptured"
I67.1,"Cerebral aneurysm, nonruptured"
I67.2,Cerebral atherosclerosis
I67.3,Progressive vascular leukoencephalopathy
I67.4,Hypertensive encephalopathy
I67.5,Moyamoya disease
I67.6,Nonpyogenic thrombosis of intracranial venous system
I67.7,"Cerebral arteritis, not elsewhere classified"
I67.8,Other specified cerebrovascular diseases
I67.9,"Cerebrovascular disease, unspecified"
I68,Cerebrovascular disorders in diseases classified elsewhere
I68.0,Cerebral amyloid angiopathy
I68.1,Cerebral arteritis in infectious and parasitic diseases classified elsewhere
I68.2,Cerebral arteritis in other diseases classified elsewhere
I68.8,Other cerebrovascular disorders in diseases classified elsewhere
I69,Sequelae of cerebrovascular disease
I69.0,Sequelae of subarachnoid haemorrhage
I69.1,Sequelae of intracerebral haemorrhage
I69.2,Sequelae of other nontraumatic intracranial haemorrhage
I69.3,Sequelae of cerebral infarction
I69.4,"Sequelae of stroke, not specified as haemorrhage or infarction"
I69.8,Sequelae of other and unspecified cerebrovascular diseases
I71,Aortic aneurysm and dissection
I71.0,Dissection of aorta [any part]
I71.1,"Thoracic aortic aneurysm, ruptured"
I71.2,"Thoracic aortic aneurysm, without mention of rupture"
I71.3,"Abdominal aortic aneurysm, ruptured"
I71.4,"Abdominal aortic aneurysm, without mention of rupture"
I71.5,"Thoracoabdominal aortic aneurysm, ruptured"
I71.6,"Thoracoabdominal aortic aneurysm, without mention of rupture"
I71.8,"Aortic aneurysm of unspecified site, ruptured"
I71.9,"Aortic aneurysm of unspecified site, without mention of rupture"
J45,Asthma
J45.0,Predominantly allergic asthma
J45.1,Nonallergic asthma
J45.8,Mixed asthma
J45.9,"Asthma, unspecified"
J46,Status asthmaticus
O00,Ectopic pregnancy
O00.0,Abdominal pregnancy
O00.1,Tubal pregnancy
O00.2,Ovarian pregnancy
O00.8,Other ectopic pregnancy
O00.9,"Ectopic pregnancy, unspecified"
O01,Hydatidiform mole
O01.0,Classical hydatidiform mole
O01.1,Incomplete and partial hydatidiform mole
O01.9,"Hydatidiform mole, unspecified"
O02,Other abnormal products of conception
O02.0,Blighted ovum and nonhydatidiform mole
O02.1,Missed abortion
O02.8,Other specified abnormal products of conception
O02.9,"Abnormal product of conception, unspecified"
O03,Spontaneous abortion
O03.0,"Spontaneous abortion: Incomplete, complicated by genital tract and pelvic infection"
O03.1,"Spontaneous abortion: Incomplete, complicated by delayed or excessive haemorrhage"
O03.2,"Spontaneous abortion: Incomplete, complicated by embolism"
O03.3,"Spontaneous abortion: Incomplete, with other and unspecified complications"
O03.4,"Spontaneous abortion: Incomplete, without complication"
O03.5,"Spontaneous abortion: Complete or unspecified, complicated by genital tract and pelvic infection"
O03.6,"Spontaneous abortion: Complete or unspecified, complicated by delayed or excessive haemorrhage"
O03.7,"Spontaneous abortion: Complete or unspecified, complicated by embolism"
O03.8,"Spontaneous abortion: Complete or unspecified, with other and unspecified complications"
O03.9,"Spontaneous abortion: Complete or unspecified, without complication"
O04,Medical abortion
O04.0,"Medical abortion: Incomplete, complicated by genital tract and pelvic infection"
O04.1,"Medical abortion: Incomplete, complicated by delayed or excessive haemorrhage"
O04.2,"Medical abortion: Incomplete, complicated by embolism"
O04.3,"Medical abortion: Incomplete, with other and unspecified complications"
O04.4,"Medical abortion: Incomplete, without complication"
O04.5,"Medical abortion: Complete or unspecified, complicated by genital tract and pelvic infection"
O04.6,"Medical abortion: Complete or unspecified, complicated by delayed or excessive haemorrhage"
O04.7,"Medical abortion: Complete or unspecified, complicated by embolism"
O04.8,"Medical abortion: Complete or unspecified, with other and unspecified complications"
O04.9,"Medical abortion: Complete or unspecified, without complication"
O05,Other abortion
O05.0,"Other abortion: Incomplete, complicated by genital tract and pelvic infection"
O05.1,"Other abortion: Incomplete, complicated by delayed or excessive haemorrhage"
O05.2,"Other abortion: Incomplete, complicated by embolism"
O05.3,"Other abortion: Incomplete, with other and unspecified complications"
O05.4,"Other abortion: Incomplete, without complication"
O05.5,"Other abortion: Complete or unspecified, complicated by genital tract and pelvic infection"
O05.6,"Other abortion: Complete or unspecified, complicated by delayed or excessive haemorrhage"
O05.7,"Other abortion: Complete or unspecified, complicated by embolism"
O05.8,"Other abortion: Complete or unspecified, with other and unspecified complications"
O05.9,"Other abortion: Complete or unspecified, without complication"
O06,Unspecified abortion
O06.0,"Unspecified abortion: Incomplete, complicated by genital tract and pelvic infection"
O06.1,"Unspecified abortion: Incomplete, complicated by delayed or excessive haemorrhage"
O06.2,"Unspecified abortion: Incomplete, complicated by embolism"
O06.3,"Unspecified abortion: Incomplete, with other and unspecified complications"
O06.4,"Unspecified abortion: Incomplete, without complication"
O06.5,"Unspecified abortion: Complete or unspecified, complicated by genital tract and pelvic infection"
O06.6,"Unspecified abortion: Complete or unspecified, complicated by delayed or excessive haemorrhage"
O06.7,"Unspecified abortion: Complete or unspecified, complicated by embolism"
O06.8,"Unspecified abortion: Complete or unspecified, with other and unspecified complications"
O06.9,"Unspecified abortion: Complete or unspecified, without complication"
O07,Failed attempted abortion
O07.0,"Failed medical abortion, complicated by genital tract and pelvic infection"
O07.1,"Failed medical abortion, complicated by delayed or excessive haemorrhage"
O07.2,"Failed medical abortion, complicated by embolism"
O07.3,"Failed medical abortion, with other and unspecified complications"
O07.4,"Failed medical abortion, without complication"
O07.5,"Other and unspecified failed attempted abortion, complicated by genital tract and pelvic infection"
O07.6,"Other and unspecified failed attempted abortion, complicated by delayed or excessive haemorrhage"
O07.7,"Other and unspecified failed attempted abortion, complicated by embolism"
O07.8,"Other and unspecified failed attempted abortion, with other and unspecified complications"
O07.9,"Other and unspecified failed attempted abortion, without complication"
O08,Complications following abortion and ectopic and molar pregnancy
O08.0,Genital tract and pelvic infection following abortion and ectopic and molar pregnancy
O08.1,Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy
O08.2,Embolism following abortion and ectopic and molar pregnancy
O08.3,Shock following abortion and ectopic and molar pregnancy
O08.4,Renal failure following abortion and ectopic and molar pregnancy
O08.5,Metabolic disorders following abortion and ectopic and molar pregnancy
O08.6,Damage to pelvic organs and tissues following abortion and ectopic and molar pregnancy
O08.7,Other venous complications following abortion and ectopic and molar pregnancy
O08.8,Other complications following abortion and ectopic and molar pregnancy
O08.9,"Complication following abortion and ectopic and molar pregnancy, unspecified"
O10,"Pre-existing hypertension complicating pregnancy, childbirth and the puerperium"
O10.0,"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium"
O10.1,"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium"
O10.2,"Pre-existing hypertensive renal disease complicating pregnancy, childbirth and the puerperium"
O10.3,"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium"
O10.4,"Pre-existing secondary hypertension complicating pregnancy, childbirth and the puerperium"
O10.9,"Unspecified pre-existing hypertension complicating pregnancy, childbirth and the puerperium"
O11,Pre-eclampsia superimposed on chronic hypertension
O12,Gestational [pregnancy-induced] oedema and proteinuria without hypertension
O12.0,Gestational oedema
O12.1,Gestational proteinuria
O12.2,Gestational oedema with proteinuria
O13,Gestational [pregnancy-induced] hypertension
O14,Pre-eclampsia
O14.0,Mild to moderate pre-eclampsia
O14.1,Severe pre-eclampsia
O14.2,HELLP syndrome
O14.9,"Pre-eclampsia, unspecified"
O15,Eclampsia
O15.0,Eclampsia in pregnancy
O15.1,Eclampsia in labour
O15.2,Eclampsia in the puerperium
O15.9,"Eclampsia, unspecified as to time period"
O16,Unspecified maternal hypertension
O20,Haemorrhage in early pregnancy
O20.0,Threatened abortion
O20.8,Other haemorrhage in early pregnancy
O20.9,"Haemorrhage in early pregnancy, unspecified"
O21,Excessive vomiting in pregnancy
O21.0,Mild hyperemesis gravidarum
O21.1,Hyperemesis gravidarum with metabolic disturbance
O21.2,Late vomiting of pregnancy
O21.8,Other vomiting complicating pregnancy
O21.9,"Vomiting of pregnancy, unspecified"
O22,Venous complications and haemorrhoids in pregnancy
O22.0,Varicose veins of lower extremity in pregnancy
O22.1,Genital varices in pregnancy
O22.2,Superficial thrombophlebitis in pregnancy
O22.3,Deep phlebothrombosis in pregnancy
O22.4,Haemorrhoids in pregnancy
O22.5,Cerebral venous thrombosis in pregnancy
O22.8,Other venous complications in pregnancy
O22.9,"Venous complication in pregnancy, unspecified"
O23,Infections of genitourinary tract in pregnancy
O23.0,Infections of kidney in pregnancy
O23.1,Infections of bladder in pregnancy
O23.2,Infections of urethra in pregnancy
O23.3,Infections of other parts of urinary tract in pregnancy
O23.4,Unspecified infection of urinary tract in pregnancy
O23.5,Infections of the genital tract in pregnancy
O23.9,Other and unspecified genitourinary tract infection in pregnancy
O24,Diabetes mellitus in pregnancy
O24.0,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, insulin-dependent"
O24.1,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, non-insulin-dependent"
O24.2,Diabetes mellitus in pregnancy: Pre-existing malnutrition-related diabetes mellitus
O24.3,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, unspecified"
O24.4,Diabetes mellitus arising in pregnancy
O24.9,"Diabetes mellitus in pregnancy, unspecified"
O25,Malnutrition in pregnancy
O26,Maternal care for other conditions predominantly related to pregnancy
O26.0,Excessive weight gain in pregnancy
O26.1,Low weight gain in pregnancy
O26.2,Pregnancy care of habitual aborter
O26.3,Retained intrauterine contraceptive device in pregnancy
O26.4,Herpes gestationis
O26.5,Maternal hypotension syndrome
O26.6,"Liver disorders in pregnancy, childbirth and the puerperium"
O26.7,"Subluxation of symphysis (pubis) in pregnancy, childbirth and the puerperium"
O26.8,Other specified pregnancy-related conditions
O26.9,"Pregnancy-related condition, unspecified"
O28,Abnormal findings on antenatal screening of mother
O28.0,Abnormal haematological finding on antenatal screening of mother
O28.1,Abnormal biochemical finding on antenatal screening of mother
O28.2,Abnormal cytological finding on antenatal screening of mother
O28.3,Abnormal ultrasonic finding on antenatal screening of mother
O28.4,Abnormal radiological finding on antenatal screening of mother
O28.5,Abnormal chromosomal and genetic finding on antenatal screening of mother
O28.8,Other abnormal findings on antenatal screening of mother
O28.9,"Abnormal finding on antenatal screening of mother, unspecified"
O29,Complications of anaesthesia during pregnancy
O29.0,Pulmonary complications of anaesthesia during pregnancy
O29.1,Cardiac complications of anaesthesia during pregnancy
O29.2,Central nervous system complications of anaesthesia during pregnancy
O29.3,Toxic reaction to local anaesthesia during pregnancy
O29.4,Spinal and epidural anaesthesia-induced headache during pregnancy
O29.5,Other complications of spinal and epidural anaesthesia during pregnancy
O29.6,Failed or difficult intubation during pregnancy
O29.8,Other complications of anaesthesia during pregnancy
O29.9,"Complication of anaesthesia during pregnancy, unspecified"
O30,Multiple gestation
O30.0,Twin pregnancy
O30.1,Triplet pregnancy
O30.2,Quadruplet pregnancy
O30.8,Other multiple gestation
O30.9,"Multiple gestation, unspecified"
O31,Complications specific to multiple gestation
O31.0,Papyraceous fetus
O31.1,Continuing pregnancy after abortion of one fetus or more
O31.2,Continuing pregnancy after intrauterine death of one fetus or more
O31.8,Other complications specific to multiple gestation
O32,Maternal care for known or suspected malpresentation of fetus
O32.0,Maternal care for unstable lie
O32.1,Maternal care for breech presentation
O32.2,Maternal care for transverse and oblique lie
O32.3,"Maternal care for face, brow and chin presentation"
O32.4,Maternal care for high head at term
O32.5,Maternal care for multiple gestation with malpresentation of one fetus or more
O32.6,Maternal care for compound presentation
O32.8,Maternal care for other malpresentation of fetus
O32.9,"Maternal care for malpresentation of fetus, unspecified"
O33,Maternal care for known or suspected disproportion
O33.0,Maternal care for disproportion due to deformity of maternal pelvic bones
O33.1,Maternal care for disproportion due to generally contracted pelvis
O33.2,Maternal care for disproportion due to inlet contraction of pelvis
O33.3,Maternal care for disproportion due to outlet contraction of pelvis
O33.4,Maternal care for disproportion of mixed maternal and fetal origin
O33.5,Maternal care for disproportion due to unusually large fetus
O33.6,Maternal care for disproportion due to hydrocephalic fetus
O33.7,Maternal care for disproportion due to other fetal deformities
O33.8,Maternal care for disproportion of other origin
O33.9,"Maternal care for disproportion, unspecified"
O34,Maternal care for known or suspected abnormality of pelvic organs
O34.0,Maternal care for congenital malformation of uterus
O34.1,Maternal care for tumour of corpus uteri
O34.2,Maternal care due to uterine scar from previous surgery
O34.3,Maternal care for cervical incompetence
O34.4,Maternal care for other abnormalities of cervix
O34.5,Maternal care for other abnormalities of gravid uterus
O34.6,Maternal care for abnormality of vagina
O34.7,Maternal care for abnormality of vulva and perineum
O34.8,Maternal care for other abnormalities of pelvic organs
O34.9,"Maternal care for abnormality of pelvic organ, unspecified"
O35,Maternal care for known or suspected fetal abnormality and damage
O35.0,Maternal care for (suspected) central nervous system malformation in fetus
O35.1,Maternal care for (suspected) chromosomal abnormality in fetus
O35.2,Maternal care for (suspected) hereditary disease in fetus
O35.3,Maternal care for (suspected) damage to fetus from viral disease in mother
O35.4,Maternal care for (suspected) damage to fetus from alcohol
O35.5,Maternal care for (suspected) damage to fetus by drugs
O35.6,Maternal care for (suspected) damage to fetus by radiation
O35.7,Maternal care for (suspected) damage to fetus by other medical procedures
O35.8,Maternal care for other (suspected) fetal abnormality and damage
O35.9,"Maternal care for (suspected) fetal abnormality and damage, unspecified"
O36,Maternal care for other known or suspected fetal problems
O36.0,Maternal care for rhesus isoimmunization
O36.1,Maternal care for other isoimmunization
O36.2,Maternal care for hydrops fetalis
O36.3,Maternal care for signs of fetal hypoxia
O36.4,Maternal care for intrauterine death
O36.5,Maternal care for poor fetal growth
O36.6,Maternal care for excessive fetal growth
O36.7,Maternal care for viable fetus in abdominal pregnancy
O36.8,Maternal care for other specified fetal problems
O36.9,"Maternal care for fetal problem, unspecified"
O40,Polyhydramnios
O41,Other disorders of amniotic fluid and membranes
O41.0,Oligohydramnios
O41.1,Infection of amniotic sac and membranes
O41.8,Other specified disorders of amniotic fluid and membranes
O41.9,"Disorder of amniotic fluid and membranes, unspecified"
O42,Premature rupture of membranes
O42.0,"Premature rupture of membranes, onset of labour within 24 hours"
O42.1,"Premature rupture of membranes, onset of labour after 24 hours"
O42.2,"Premature rupture of membranes, labour delayed by therapy"
O42.9,"Premature rupture of membranes, unspecified"
O43,Placental disorders
O43.0,Placental transfusion syndromes
O43.1,Malformation of placenta
O43.2,Morbidly adherent placenta
O43.8,Other placental disorders
O43.9,"Placental disorder, unspecified"
O44,Placenta praevia
O44.0,Placenta praevia specified as without haemorrhage
O44.1,Placenta praevia with haemorrhage
O45,Premature separation of placenta [abruptio placentae]
O45.0,Premature separation of placenta with coagulation defect
O45.8,Other premature separation of placenta
O45.9,"Premature separation of placenta, unspecified"
O46,"Antepartum haemorrhage, not elsewhere classified"
O46.0,Antepartum haemorrhage with coagulation defect
O46.8,Other antepartum haemorrhage
O46.9,"Antepartum haemorrhage, unspecified"
O47,False labour
O47.0,False labour before 37 completed weeks of gestation
O47.1,False labour at or after 37 completed weeks of gestation
O47.9,"False labour, unspecified"
O48,Prolonged pregnancy
O60,Preterm labour and delivery
O60.0,Preterm labour without delivery
O60.1,Preterm spontaneous labour with preterm delivery
