code,term
D05.9,"Carcinoma in situ of breast, unspecified"
D06,Carcinoma in situ of cervix uteri
D06.0,Carcinoma in situ: Endocervix
D06.1,Carcinoma in situ: Exocervix
D06.7,Carcinoma in situ: Other parts of cervix
D06.9,"Carcinoma in situ: Cervix, unspecified"
D07,Carcinoma in situ of other and unspecified genital organs
D07.0,Carcinoma in situ: Endometrium
D07.1,Carcinoma in situ: Vulva
D07.2,Carcinoma in situ: Vagina
D07.3,Carcinoma in situ: Other and unspecified female genital organs
D07.4,Carcinoma in situ: Penis
D07.5,Carcinoma in situ: Prostate
D07.6,Carcinoma in situ: Other and unspecified male genital organs
D09,Carcinoma in situ of other and unspecified sites
D09.0,Carcinoma in situ: Bladder
D09.1,Carcinoma in situ: Other and unspecified urinary organs
D09.2,Carcinoma in situ: Eye
D09.3,Carcinoma in situ: Thyroid and other endocrine glands
D09.7,Carcinoma in situ of other specified sites
D09.9,"Carcinoma in situ, unspecified"
D10,Benign neoplasm of mouth and pharynx
D10.0,Benign neoplasm: Lip
D10.1,Benign neoplasm: Tongue
D10.2,Benign neoplasm: Floor of mouth
D10.3,Benign neoplasm: Other and unspecified parts of mouth
D10.4,Benign neoplasm: Tonsil
D10.5,Benign neoplasm: Other parts of oropharynx
D10.6,Benign neoplasm: Nasopharynx
D10.7,Benign neoplasm: Hypopharynx
D10.9,"Benign neoplasm: Pharynx, unspecified"
D11,Benign neoplasm of major salivary glands
D11.0,Benign neoplasm: Parotid gland
D11.7,Benign neoplasm: Other major salivary glands
D11.9,"Benign neoplasm: Major salivary gland, unspecified"
D12,"Benign neoplasm of colon, rectum, anus and anal canal"
D12.0,Benign neoplasm: Caecum
D12.1,Benign neoplasm: Appendix
D12.2,Benign neoplasm: Ascending colon
D12.3,Benign neoplasm: Transverse colon
D12.4,Benign neoplasm: Descending colon
D12.5,Benign neoplasm: Sigmoid colon
D12.6,"Benign neoplasm: Colon, unspecified"
D12.7,Benign neoplasm: Rectosigmoid junction
D12.8,Benign neoplasm: Rectum
D12.9,Benign neoplasm: Anus and anal canal
D13,Benign neoplasm of other and ill-defined parts of digestive system
D13.0,Benign neoplasm: Oesophagus
D13.1,Benign neoplasm: Stomach
D13.2,Benign neoplasm: Duodenum
D13.3,Benign neoplasm: Other and unspecified parts of small intestine
D13.4,Benign neoplasm: Liver
D13.5,Benign neoplasm: Extrahepatic bile ducts
D13.6,Benign neoplasm: Pancreas
D13.7,Benign neoplasm: Endocrine pancreas
D13.9,Benign neoplasm: Ill-defined sites within the digestive system
D14,Benign neoplasm of middle ear and respiratory system
D14.0,"Benign neoplasm: Middle ear, nasal cavity and accessory sinuses"
D14.1,Benign neoplasm: Larynx
D14.2,Benign neoplasm: Trachea
D14.3,Benign neoplasm: Bronchus and lung
D14.4,"Benign neoplasm: Respiratory system, unspecified"
D15,Benign neoplasm of other and unspecified intrathoracic organs
D15.0,Benign neoplasm: Thymus
D15.1,Benign neoplasm: Heart
D15.2,Benign neoplasm: Mediastinum
D15.7,Benign neoplasm: Other specified intrathoracic organs
D15.9,"Benign neoplasm: Intrathoracic organ, unspecified"
D16,Benign neoplasm of bone and articular cartilage
D16.0,Benign neoplasm: Scapula and long bones of upper limb
D16.1,Benign neoplasm: Short bones of upper limb
D16.2,Benign neoplasm: Long bones of lower limb
D16.3,Benign neoplasm: Short bones of lower limb
D16.4,Benign neoplasm: Bones of skull and face
D16.5,Benign neoplasm: Lower jaw bone
D16.6,Benign neoplasm: Vertebral column
D16.7,"Benign neoplasm: Ribs, sternum and clavicle"
D16.8,"Benign neoplasm: Pelvic bones, sacrum and coccyx"
D16.9,"Benign neoplasm: Bone and articular cartilage, unspecified"
D17,Benign lipomatous neoplasm
D17.0,"Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck"
D17.1,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk
D17.2,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs
D17.3,Benign lipomatous neoplasm of skin and subcutaneous tissue of other and unspecified sites
D17.4,Benign lipomatous neoplasm of intrathoracic organs
D17.5,Benign lipomatous neoplasm of intra-abdominal organs
D17.6,Benign lipomatous neoplasm of spermatic cord
D17.7,Benign lipomatous neoplasm of other sites
D17.9,"Benign lipomatous neoplasm, unspecified"
D18,"Haemangioma and lymphangioma, any site"
D18.0,"Haemangioma, any site"
D18.1,"Lymphangioma, any site"
D19,Benign neoplasm of mesothelial tissue
D19.0,Benign neoplasm: Mesothelial tissue of pleura
D19.1,Benign neoplasm: Mesothelial tissue of peritoneum
D19.7,Benign neoplasm: Mesothelial tissue of other sites
D19.9,"Benign neoplasm: Mesothelial tissue, unspecified"
D20,Benign neoplasm of soft tissue of retroperitoneum and peritoneum
D20.0,Benign neoplasm: Retroperitoneum
D20.1,Benign neoplasm: Peritoneum
D21,Other benign neoplasms of connective and other soft tissue
D21.0,"Benign neoplasm: Connective and other soft tissue of head, face and neck"
D21.1,"Benign neoplasm: Connective and other soft tissue of upper limb, including shoulder"
D21.2,"Benign neoplasm: Connective and other soft tissue of lower limb, including hip"
D21.3,Benign neoplasm: Connective and other soft tissue of thorax
D21.4,Benign neoplasm: Connective and other soft tissue of abdomen
D21.5,Benign neoplasm: Connective and other soft tissue of pelvis
D21.6,"Benign neoplasm: Connective and other soft tissue of trunk, unspecified"
D21.9,"Benign neoplasm: Connective and other soft tissue, unspecified"
D22,Melanocytic naevi
D22.0,Melanocytic naevi of lip
D22.1,"Melanocytic naevi of eyelid, including canthus"
D22.2,Melanocytic naevi of ear and external auricular canal
D22.3,Melanocytic naevi of other and unspecified parts of face
D22.4,Melanocytic naevi of scalp and neck
D22.5,Melanocytic naevi of trunk
D22.6,"Melanocytic naevi of upper limb, including shoulder"
D22.7,"Melanocytic naevi of lower limb, including hip"
D22.9,"Melanocytic naevi, unspecified"
D23,Other benign neoplasms of skin
D23.0,Benign neoplasm: Skin of lip
D23.1,"Benign neoplasm: Skin of eyelid, including canthus"
D23.2,Benign neoplasm: Skin of ear and external auricular canal
D23.3,Benign neoplasm: Skin of other and unspecified parts of face
D23.4,Benign neoplasm: Skin of scalp and neck
D23.5,Benign neoplasm: Skin of trunk
D23.6,"Benign neoplasm: Skin of upper limb, including shoulder"
D23.7,"Benign neoplasm: Skin of lower limb, including hip"
D23.9,"Benign neoplasm: Skin, unspecified"
D24,Benign neoplasm of breast
D25,Leiomyoma of uterus
D25.0,Submucous leiomyoma of uterus
D25.1,Intramural leiomyoma of uterus
D25.2,Subserosal leiomyoma of uterus
D25.9,"Leiomyoma of uterus, unspecified"
D26,Other benign neoplasms of uterus
D26.0,Other benign neoplasm: Cervix uteri
D26.1,Other benign neoplasm: Corpus uteri
D26.7,Other benign neoplasm: Other parts of uterus
D26.9,"Other benign neoplasm: Uterus, unspecified"
D27,Benign neoplasm of ovary
D28,Benign neoplasm of other and unspecified female genital organs
D28.0,Benign neoplasm: Vulva
D28.1,Benign neoplasm: Vagina
D28.2,Benign neoplasm: Uterine tubes and ligaments
D28.7,Benign neoplasm: Other specified female genital organs
D28.9,"Benign neoplasm: Female genital organ, unspecified"
D29,Benign neoplasm of male genital organs
D29.0,Benign neoplasm: Penis
D29.1,Benign neoplasm: Prostate
D29.2,Benign neoplasm: Testis
D29.3,Benign neoplasm: Epididymis
D29.4,Benign neoplasm: Scrotum
D29.7,Benign neoplasm: Other male genital organs
D29.9,"Benign neoplasm: Male genital organ, unspecified"
D30,Benign neoplasm of urinary organs
D30.0,Benign neoplasm: Kidney
D30.1,Benign neoplasm: Renal pelvis
D30.2,Benign neoplasm: Ureter
D30.3,Benign neoplasm: Bladder
D30.4,Benign neoplasm: Urethra
D30.7,Benign neoplasm: Other urinary organs
D30.9,"Benign neoplasm: Urinary organ, unspecified"
D31,Benign neoplasm of eye and adnexa
D31.0,Benign neoplasm: Conjunctiva
D31.1,Benign neoplasm: Cornea
D31.2,Benign neoplasm: Retina
D31.3,Benign neoplasm: Choroid
D31.4,Benign neoplasm: Ciliary body
D31.5,Benign neoplasm: Lacrimal gland and duct
D31.6,"Benign neoplasm: Orbit, unspecified"
D31.9,"Benign neoplasm: Eye, unspecified"
D32,Benign neoplasm of meninges
D32.0,Benign neoplasm: Cerebral meninges
D32.1,Benign neoplasm: Spinal meninges
D32.9,"Benign neoplasm: Meninges, unspecified"
D33,Benign neoplasm of brain and other parts of central nervous system
D33.0,"Benign neoplasm: Brain, supratentorial"
D33.1,"Benign neoplasm: Brain, infratentorial"
D33.2,"Benign neoplasm: Brain, unspecified"
D33.3,Benign neoplasm: Cranial nerves
D33.4,Benign neoplasm: Spinal cord
D33.7,Benign neoplasm: Other specified parts of central nervous system
D33.9,"Benign neoplasm: Central nervous system, unspecified"
D34,Benign neoplasm of thyroid gland
D35,Benign neoplasm of other and unspecified endocrine glands
D35.0,Benign neoplasm: Adrenal gland
D35.1,Benign neoplasm: Parathyroid gland
D35.2,Benign neoplasm: Pituitary gland
D35.3,Benign neoplasm: Craniopharyngeal duct
D35.4,Benign neoplasm: Pineal gland
D35.5,Benign neoplasm: Carotid body
D35.6,Benign neoplasm: Aortic body and other paraganglia
D35.7,Benign neoplasm: Other specified endocrine glands
D35.8,Benign neoplasm: Pluriglandular involvement
D35.9,"Benign neoplasm: Endocrine gland, unspecified"
D36,Benign neoplasm of other and unspecified sites
D36.0,Benign neoplasm: Lymph nodes
D36.1,Benign neoplasm: Peripheral nerves and autonomic nervous system
D36.7,Benign neoplasm: Other specified sites
D36.9,Benign neoplasm: Benign neoplasm of unspecified site
D37,Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs
D37.0,"Neoplasm of uncertain or unknown behaviour: Lip, oral cavity and pharynx"
D37.1,Neoplasm of uncertain or unknown behaviour: Stomach
D37.2,Neoplasm of uncertain or unknown behaviour: Small intestine
D37.3,Neoplasm of uncertain or unknown behaviour: Appendix
D37.4,Neoplasm of uncertain or unknown behaviour: Colon
D37.5,Neoplasm of uncertain or unknown behaviour: Rectum
D37.6,"Neoplasm of uncertain or unknown behaviour: Liver, gallbladder and bile ducts"
D37.7,Neoplasm of uncertain or unknown behaviour: Other digestive organs
D37.9,"Neoplasm of uncertain or unknown behaviour: Digestive organ, unspecified"
D38,Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs
D38.0,Neoplasm of uncertain or unknown behaviour: Larynx
D38.1,"Neoplasm of uncertain or unknown behaviour: Trachea, bronchus and lung"
D38.2,Neoplasm of uncertain or unknown behaviour: Pleura
D38.3,Neoplasm of uncertain or unknown behaviour: Mediastinum
D38.4,Neoplasm of uncertain or unknown behaviour: Thymus
D38.5,Neoplasm of uncertain or unknown behaviour: Other respiratory organs
D38.6,"Neoplasm of uncertain or unknown behaviour: Respiratory organ, unspecified"
D39,Neoplasm of uncertain or unknown behaviour of female genital organs
D39.0,Neoplasm of uncertain or unknown behaviour: Uterus
D39.1,Neoplasm of uncertain or unknown behaviour: Ovary
D39.2,Neoplasm of uncertain or unknown behaviour: Placenta
D39.7,Neoplasm of uncertain or unknown behaviour: Other female genital organs
D39.9,"Neoplasm of uncertain or unknown behaviour: Female genital organ, unspecified"
D40,Neoplasm of uncertain or unknown behaviour of male genital organs
D40.0,Neoplasm of uncertain or unknown behaviour: Prostate
D40.1,Neoplasm of uncertain or unknown behaviour: Testis
D40.7,Neoplasm of uncertain or unknown behaviour: Other male genital organs
D40.9,"Neoplasm of uncertain or unknown behaviour: Male genital organ, unspecified"
D41,Neoplasm of uncertain or unknown behaviour of urinary organs
D41.0,Neoplasm of uncertain or unknown behaviour: Kidney
D41.1,Neoplasm of uncertain or unknown behaviour: Renal pelvis
D41.2,Neoplasm of uncertain or unknown behaviour: Ureter
D41.3,Neoplasm of uncertain or unknown behaviour: Urethra
D41.4,Neoplasm of uncertain or unknown behaviour: Bladder
D41.7,Neoplasm of uncertain or unknown behaviour: Other urinary organs
D41.9,"Neoplasm of uncertain or unknown behaviour: Urinary organ, unspecified"
D42,Neoplasm of uncertain or unknown behaviour of meninges
D42.0,Neoplasm of uncertain or unknown behaviour: Cerebral meninges
D42.1,Neoplasm of uncertain or unknown behaviour: Spinal meninges
D42.9,"Neoplasm of uncertain or unknown behaviour: Meninges, unspecified"
D43,Neoplasm of uncertain or unknown behaviour of brain and central nervous system
D43.0,"Neoplasm of uncertain or unknown behaviour: Brain, supratentorial"
D43.1,"Neoplasm of uncertain or unknown behaviour: Brain, infratentorial"
D43.2,"Neoplasm of uncertain or unknown behaviour: Brain, unspecified"
D43.3,Neoplasm of uncertain or unknown behaviour: Cranial nerves
D43.4,Neoplasm of uncertain or unknown behaviour: Spinal cord
D43.7,Neoplasm of uncertain or unknown behaviour: Other parts of central nervous system
D43.9,"Neoplasm of uncertain or unknown behaviour: Central nervous system, unspecified"
D44,Neoplasm of uncertain or unknown behaviour of endocrine glands
D44.0,Neoplasm of uncertain or unknown behaviour: Thyroid gland
D44.1,Neoplasm of uncertain or unknown behaviour: Adrenal gland
D44.2,Neoplasm of uncertain or unknown behaviour: Parathyroid gland
D44.3,Neoplasm of uncertain or unknown behaviour: Pituitary gland
D44.4,Neoplasm of uncertain or unknown behaviour: Craniopharyngeal duct
D44.5,Neoplasm of uncertain or unknown behaviour: Pineal gland
D44.6,Neoplasm of uncertain or unknown behaviour: Carotid body
D44.7,Neoplasm of uncertain or unknown behaviour: Aortic body and other paraganglia
D44.8,Neoplasm of uncertain or unknown behaviour: Pluriglandular involvement
D44.9,"Neoplasm of uncertain or unknown behaviour: Endocrine gland, unspecified"
D45,Polycythaemia vera
D46,Myelodysplastic syndromes
D46.0,"Refractory anaemia without ring sideroblasts, so stated"
D46.1,Refractory anaemia with ring sideroblasts
D46.2,Refractory anaemia with excess of blasts [RAEB]
D46.4,"Refractory anaemia, unspecified"
D46.5,Refractory anaemia with multi-lineage dysplasia
D46.6,Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality
D46.7,Other myelodysplastic syndromes
D46.9,"Myelodysplastic syndrome, unspecified"
D47,"Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue"
D47.0,Histiocytic and mast cell tumours of uncertain and unknown behaviour
D47.1,Chronic myeloproliferative disease
D47.2,Monoclonal gammopathy of undetermined significance (MGUS)
D47.3,Essential (haemorrhagic) thrombocythaemia
D47.4,Osteomyelofibrosis
D47.5,Chronic eosinophilic leukaemia [hypereosinophilic syndrome]
D47.7,"Other specified neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue"
D47.9,"Neoplasm of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue, unspecified"
D48,Neoplasm of uncertain or unknown behaviour of other and unspecified sites
D48.0,Neoplasm of uncertain or unknown behaviour: Bone and articular cartilage
D48.1,Neoplasm of uncertain or unknown behaviour: Connective and other soft tissue
D48.2,Neoplasm of uncertain or unknown behaviour: Peripheral nerves and autonomic nervous system
D48.3,Neoplasm of uncertain or unknown behaviour: Retroperitoneum
D48.4,Neoplasm of uncertain or unknown behaviour: Peritoneum
D48.5,Neoplasm of uncertain or unknown behaviour: Skin
D48.6,Neoplasm of uncertain or unknown behaviour: Breast
D48.7,Neoplasm of uncertain or unknown behaviour: Other specified sites
D48.9,"Neoplasm of uncertain or unknown behaviour: Neoplasm of uncertain or unknown behaviour, unspecified"
I64,"Stroke, not specified as haemorrhage or infarction"
R00,Abnormalities of heart beat
R00.0,"Tachycardia, unspecified"
R00.1,"Bradycardia, unspecified"
R00.2,Palpitations
R00.3,"Pulseless electrical activity, not elsewhere classified"
R00.8,Other and unspecified abnormalities of heart beat
R01,Cardiac murmurs and other cardiac sounds
R01.0,Benign and innocent cardiac murmurs
R01.1,"Cardiac murmur, unspecified"
R01.2,Other cardiac sounds
R02,"Gangrene, not elsewhere classified"
R03,"Abnormal blood-pressure reading, without diagnosis"
R03.0,"Elevated blood-pressure reading, without diagnosis of hypertension"
R03.1,Nonspecific low blood-pressure reading
R04,Haemorrhage from respiratory passages
R04.0,Epistaxis
R04.1,Haemorrhage from throat
R04.2,Haemoptysis
R04.8,Haemorrhage from other sites in respiratory passages
R04.9,"Haemorrhage from respiratory passages, unspecified"
R05,Cough
R06,Abnormalities of breathing
R06.0,Dyspnoea
R06.1,Stridor
R06.2,Wheezing
R06.3,Periodic breathing
R06.4,Hyperventilation
R06.5,Mouth breathing
R06.6,Hiccough
R06.7,Sneezing
R06.8,Other and unspecified abnormalities of breathing
R07,Pain in throat and chest
R07.0,Pain in throat
R07.1,Chest pain on breathing
R07.2,Precordial pain
R07.3,Other chest pain
R07.4,"Chest pain, unspecified"
R09,Other symptoms and signs involving the circulatory and respiratory systems
R09.0,Asphyxia
R09.1,Pleurisy
R09.2,Respiratory arrest
R09.3,Abnormal sputum
R09.8,Other specified symptoms and signs involving the circulatory and respiratory systems
R10,Abdominal and pelvic pain
R10.0,Acute abdomen
R10.1,Pain localized to upper abdomen
R10.2,Pelvic and perineal pain
R10.3,Pain localized to other parts of lower abdomen
R10.4,Other and unspecified abdominal pain
R11,Nausea and vomiting
R12,Heartburn
R13,Dysphagia
R14,Flatulence and related conditions
R15,Faecal incontinence
R16,"Hepatomegaly and splenomegaly, not elsewhere classified"
R16.0,"Hepatomegaly, not elsewhere classified"
R16.1,"Splenomegaly, not elsewhere classified"
R16.2,"Hepatomegaly with splenomegaly, not elsewhere classified"
R17,"Hyperbilirubinaemia, with or without jaundice, not elsewhere classified"
R17.0,"Hyperbilirubinaemia with mention of jaundice, not elsewhere classified"
R17.9,"Hyperbilirubinaemia without mention of jaundice, not elsewhere classified"
R18,Ascites
R19,Other symptoms and signs involving the digestive system and abdomen
R19.0,"Intra-abdominal and pelvic swelling, mass and lump"
R19.1,Abnormal bowel sounds
R19.2,Visible peristalsis
R19.3,Abdominal rigidity
R19.4,Change in bowel habit
R19.5,Other faecal abnormalities
R19.6,Halitosis
R19.8,Other specified symptoms and signs involving the digestive system and abdomen
R20,Disturbances of skin sensation
R20.0,Anaesthesia of skin
R20.1,Hypoaesthesia of skin
R20.2,Paraesthesia of skin
R20.3,Hyperaesthesia
R20.8,Other and unspecified disturbances of skin sensation
R21,Rash and other nonspecific skin eruption
R22,"Localized swelling, mass and lump of skin and subcutaneous tissue"
R22.0,"Localized swelling, mass and lump, head"
R22.1,"Localized swelling, mass and lump, neck"
R22.2,"Localized swelling, mass and lump, trunk"
R22.3,"Localized swelling, mass and lump, upper limb"
R22.4,"Localized swelling, mass and lump, lower limb"
R22.7,"Localized swelling, mass and lump, multiple sites"
R22.9,"Localized swelling, mass and lump, unspecified"
R23,Other skin changes
R23.0,Cyanosis
R23.1,Pallor
R23.2,Flushing
R23.3,Spontaneous ecchymoses
R23.4,Changes in skin texture
R23.8,Other and unspecified skin changes
R25,Abnormal involuntary movements
R25.0,Abnormal head movements
R25.1,"Tremor, unspecified"
R25.2,Cramp and spasm
R25.3,Fasciculation
R25.8,Other and unspecified abnormal involuntary movements
R26,Abnormalities of gait and mobility
R26.0,Ataxic gait
R26.1,Paralytic gait
R26.2,"Difficulty in walking, not elsewhere classified"
R26.3,Immobility
R26.8,Other and unspecified abnormalities of gait and mobility
R27,Other lack of coordination
R27.0,"Ataxia, unspecified"
R27.8,Other and unspecified lack of coordination
R29,Other symptoms and signs involving the nervous and musculoskeletal systems
R29.0,Tetany
R29.1,Meningismus
R29.2,Abnormal reflex
R29.3,Abnormal posture
R29.4,Clicking hip
R29.6,"Tendency to fall, not elsewhere classified"
R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems
R30,Pain associated with micturition
R30.0,Dysuria
R30.1,Vesical tenesmus
R30.9,"Painful micturition, unspecified"
R31,Unspecified haematuria
R32,Unspecified urinary incontinence
R33,Retention of urine
R34,Anuria and oliguria
R35,Polyuria
R36,Urethral discharge
R39,Other symptoms and signs involving the urinary system
R39.0,Extravasation of urine
R39.1,Other difficulties with micturition
R39.2,Extrarenal uraemia
R39.8,Other and unspecified symptoms and signs involving the urinary system
R40,"Somnolence, stupor and coma"
R40.0,Somnolence
R40.1,Stupor
R40.2,"Coma, unspecified"
R41,Other symptoms and signs involving cognitive functions and awareness
R41.0,"Disorientation, unspecified"
R41.1,Anterograde amnesia
R41.2,Retrograde amnesia
R41.3,Other amnesia
R41.8,Other and unspecified symptoms and signs involving cognitive functions and awareness
R42,Dizziness and giddiness
R43,Disturbances of smell and taste
R43.0,Anosmia
R43.1,Parosmia
R43.2,Parageusia
R43.8,Other and unspecified disturbances of smell and taste
R44,Other symptoms and signs involving general sensations and perceptions
R44.0,Auditory hallucinations
R44.1,Visual hallucinations
R44.2,Other hallucinations
R44.3,"Hallucinations, unspecified"
R44.8,Other and unspecified symptoms and signs involving general sensations and perceptions
R45,Symptoms and signs involving emotional state
R45.0,Nervousness
R45.1,Restlessness and agitation
R45.2,Unhappiness
R45.3,Demoralization and apathy
R45.4,Irritability and anger
R45.5,Hostility
R45.6,Physical violence
R45.7,"State of emotional shock and stress, unspecified"
R45.8,Other symptoms and signs involving emotional state
R46,Symptoms and signs involving appearance and behaviour
R46.0,Very low level of personal hygiene
R46.1,Bizarre personal appearance
R46.2,Strange and inexplicable behaviour
R46.3,Overactivity
R46.4,Slowness and poor responsiveness
R46.5,Suspiciousness and marked evasiveness
R46.6,Undue concern and preoccupation with stressful events
R46.7,Verbosity and circumstantial detail obscuring reason for contact
R46.8,Other symptoms and signs involving appearance and behaviour
R47,"Speech disturbances, not elsewhere classified"
R47.0,Dysphasia and aphasia
R47.1,Dysarthria and anarthria
R47.8,Other and unspecified speech disturbances
R48,"Dyslexia and other symbolic dysfunctions, not elsewhere classified"
R48.0,Dyslexia and alexia
R48.1,Agnosia
R48.2,Apraxia
R48.8,Other and unspecified symbolic dysfunctions
R49,Voice disturbances
R49.0,Dysphonia
R49.1,Aphonia
R49.2,Hypernasality and hyponasality
R49.8,Other and unspecified voice disturbances
R50,Fever of other and unknown origin
R50.2,Drug-induced fever
R50.8,Other specified fever
R50.9,"Fever, unspecified"
R51,Headache
R52,"Pain, not elsewhere classified"
R52.0,Acute pain
R52.1,Chronic intractable pain
R52.2,Other chronic pain
R52.9,"Pain, unspecified"
R53,Malaise and fatigue
R54,Senility
R55,Syncope and collapse
R56,"Convulsions, not elsewhere classified"
R56.0,Febrile convulsions
R56.8,Other and unspecified convulsions
R57,"Shock, not elsewhere classified"
R57.0,Cardiogenic shock
R57.1,Hypovolaemic shock
R57.2,Septic shock
R57.8,Other shock
R57.9,"Shock, unspecified"
R58,"Haemorrhage, not elsewhere classified"
R59,Enlarged lymph nodes
R59.0,Localized enlarged lymph nodes
R59.1,Generalized enlarged lymph nodes
R59.9,"Enlarged lymph nodes, unspecified"
R60,"Oedema, not elsewhere classified"
R60.0,Localized oedema
R60.1,Generalized oedema
R60.9,"Oedema, unspecified"
R61,Hyperhidrosis
R61.0,Localized hyperhidrosis
R61.1,Generalized hyperhidrosis
R61.9,"Hyperhidrosis, unspecified"
R62,Lack of expected normal physiological development
R62.0,Delayed milestone
R62.8,Other lack of expected normal physiological development
R62.9,"Lack of expected normal physiological development, unspecified"
R63,Symptoms and signs concerning food and fluid intake
R63.0,Anorexia
R63.1,Polydipsia
R63.2,Polyphagia
R63.3,Feeding difficulties and mismanagement
R63.4,Abnormal weight loss
R63.5,Abnormal weight gain
R63.6,Insufficient intake of food and water
R63.8,Other symptoms and signs concerning food and fluid intake
R64,Cachexia
R65,Systemic Inflammatory Response Syndrome [SIRS]
R65.0,Systemic Inflammatory Response Syndrome of infectious origin without organ failure
R65.1,Systemic Inflammatory Response Syndrome of infectious origin with organ failure
R65.2,Systemic Inflammatory Response Syndrome of non-infectious origin without organ failure
R65.3,Systemic Inflammatory Response Syndrome of non-infectious origin with organ failure
R65.9,"Systemic Inflammatory Response Syndrome, unspecified"
R68,Other general symptoms and signs
R68.0,"Hypothermia, not associated with low environmental temperature"
R68.1,Nonspecific symptoms peculiar to infancy
R68.2,"Dry mouth, unspecified"
R68.3,Clubbing of fingers
R68.8,Other specified general symptoms and signs
R69,Unknown and unspecified causes of morbidity
R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity
R70.0,Elevated erythrocyte sedimentation rate
R70.1,Abnormal plasma viscosity
R71,Abnormality of red blood cells
R72,"Abnormality of white blood cells, not elsewhere classified"
R73,Elevated blood glucose level
R73.0,Abnormal glucose tolerance test
R73.9,"Hyperglycaemia, unspecified"
R74,Abnormal serum enzyme levels
R74.0,Elevation of levels of transaminase and lactic acid dehydrogenase [LDH]
R74.8,Abnormal levels of other serum enzymes
R74.9,Abnormal level of unspecified serum enzyme
R75,Laboratory evidence of human immunodeficiency virus [HIV]
R76,Other abnormal immunological findings in serum
R76.0,Raised antibody titre
R76.1,Abnormal reaction to tuberculin test
R76.2,False-positive serological test for syphilis
R76.8,Other specified abnormal immunological findings in serum
R76.9,"Abnormal immunological finding in serum, unspecified"
R77,Other abnormalities of plasma proteins
R77.0,Abnormality of albumin
R77.1,Abnormality of globulin
R77.2,Abnormality of alphafetoprotein
R77.8,Other specified abnormalities of plasma proteins
R77.9,"Abnormality of plasma protein, unspecified"
R78,"Findings of drugs and other substances, not normally found in blood"
R78.0,Finding of alcohol in blood
R78.1,Finding of opiate drug in blood
R78.2,Finding of cocaine in blood
R78.3,Finding of hallucinogen in blood
R78.4,Finding of other drugs of addictive potential in blood
R78.5,Finding of psychotropic drug in blood
R78.6,Finding of steroid agent in blood
R78.7,Finding of abnormal level of heavy metals in blood
R78.8,"Finding of other specified substances, not normally found in blood"
R78.9,"Finding of unspecified substance, not normally found in blood"
R79,Other abnormal findings of blood chemistry
R79.0,Abnormal level of blood mineral
