code,term
R60.1,Generalized oedema
R60.9,"Oedema, unspecified"
R61,Hyperhidrosis
R61.0,Localized hyperhidrosis
R61.1,Generalized hyperhidrosis
R61.9,"Hyperhidrosis, unspecified"
R62,Lack of expected normal physiological development
R62.0,Delayed milestone
R62.8,Other lack of expected normal physiological development
R62.9,"Lack of expected normal physiological development, unspecified"
R63,Symptoms and signs concerning food and fluid intake
R63.0,Anorexia
R63.1,Polydipsia
R63.2,Polyphagia
R63.3,Feeding difficulties and mismanagement
R63.4,Abnormal weight loss
R63.5,Abnormal weight gain
R63.6,Insufficient intake of food and water
R63.8,Other symptoms and signs concerning food and fluid intake
R64,Cachexia
R65,Systemic Inflammatory Response Syndrome [SIRS]
R65.0,Systemic Inflammatory Response Syndrome of infectious origin without organ failure
R65.1,Systemic Inflammatory Response Syndrome of infectious origin with organ failure
R65.2,Systemic Inflammatory Response Syndrome of non-infectious origin without organ failure
R65.3,Systemic Inflammatory Response Syndrome of non-infectious origin with organ failure
R65.9,"Systemic Inflammatory Response Syndrome, unspecified"
R68,Other general symptoms and signs
R68.0,"Hypothermia, not associated with low environmental temperature"
R68.1,Nonspecific symptoms peculiar to infancy
R68.2,"Dry mouth, unspecified"
R68.3,Clubbing of fingers
R68.8,Other specified general symptoms and signs
R69,Unknown and unspecified causes of morbidity
R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity
R70.0,Elevated erythrocyte sedimentation rate
R70.1,Abnormal plasma viscosity
R71,Abnormality of red blood cells
R72,"Abnormality of white blood cells, not elsewhere classified"
R73,Elevated blood glucose level
R73.0,Abnormal glucose tolerance test
R73.9,"Hyperglycaemia, unspecified"
R74,Abnormal serum enzyme levels
R74.0,Elevation of levels of transaminase and lactic acid dehydrogenase [LDH]
R74.8,Abnormal levels of other serum enzymes
R74.9,Abnormal level of unspecified serum enzyme
R75,Laboratory evidence of human immunodeficiency virus [HIV]
R76,Other abnormal immunological findings in serum
R76.0,Raised antibody titre
R76.1,Abnormal reaction to tuberculin test
R76.2,False-positive serological test for syphilis
R76.8,Other specified abnormal immunological findings in serum
R76.9,"Abnormal immunological finding in serum, unspecified"
R77,Other abnormalities of plasma proteins
R77.0,Abnormality of albumin
R77.1,Abnormality of globulin
R77.2,Abnormality of alphafetoprotein
R77.8,Other specified abnormalities of plasma proteins
R77.9,"Abnormality of plasma protein, unspecified"
R78,"Findings of drugs and other substances, not normally found in blood"
R78.0,Finding of alcohol in blood
R78.1,Finding of opiate drug in blood
R78.2,Finding of cocaine in blood
R78.3,Finding of hallucinogen in blood
R78.4,Finding of other drugs of addictive potential in blood
R78.5,Finding of psychotropic drug in blood
R78.6,Finding of steroid agent in blood
R78.7,Finding of abnormal level of heavy metals in blood
R78.8,"Finding of other specified substances, not normally found in blood"
R78.9,"Finding of unspecified substance, not normally found in blood"
R79,Other abnormal findings of blood chemistry
R79.0,Abnormal level of blood mineral
R79.8,Other specified abnormal findings of blood chemistry
R79.9,"Abnormal finding of blood chemistry, unspecified"
R80,Isolated proteinuria
R81,Glycosuria
R82,Other abnormal findings in urine
R82.0,Chyluria
R82.1,Myoglobinuria
R82.2,Biliuria
R82.3,Haemoglobinuria
R82.4,Acetonuria
R82.5,"Elevated urine levels of drugs, medicaments and biological substances"
R82.6,Abnormal urine levels of substances chiefly nonmedicinal as to source
R82.7,Abnormal findings on microbiological examination of urine
R82.8,Abnormal findings on cytological and histological examination of urine
R82.9,Other and unspecified abnormal findings in urine
R83,Abnormal findings in cerebrospinal fluid
R83.0,Abnormal findings in cerebrospinal fluid: Abnormal level of enzymes
R83.1,Abnormal findings in cerebrospinal fluid: Abnormal level of hormones
R83.2,"Abnormal findings in cerebrospinal fluid: Abnormal level of other drugs, medicaments and biological substances"
R83.3,Abnormal findings in cerebrospinal fluid: Abnormal level of substances chiefly nonmedicinal as to source
R83.4,Abnormal findings in cerebrospinal fluid: Abnormal immunological findings
R83.5,Abnormal findings in cerebrospinal fluid: Abnormal microbiological findings
R83.6,Abnormal findings in cerebrospinal fluid: Abnormal cytological findings
R83.7,Abnormal findings in cerebrospinal fluid: Abnormal histological findings
R83.8,Abnormal findings in cerebrospinal fluid: Other abnormal findings
R83.9,Abnormal findings in cerebrospinal fluid: Unspecified abnormal finding
R84,Abnormal findings in specimens from respiratory organs and thorax
R84.0,Abnormal findings in specimens from respiratory organs and thorax: Abnormal level of enzymes
R84.1,Abnormal findings in specimens from respiratory organs and thorax: Abnormal level of hormones
R84.2,"Abnormal findings in specimens from respiratory organs and thorax: Abnormal level of other drugs, medicaments and biological substances"
R84.3,Abnormal findings in specimens from respiratory organs and thorax: Abnormal level of substances chiefly nonmedicinal as to source
R84.4,Abnormal findings in specimens from respiratory organs and thorax: Abnormal immunological findings
R84.5,Abnormal findings in specimens from respiratory organs and thorax: Abnormal microbiological findings
R84.6,Abnormal findings in specimens from respiratory organs and thorax: Abnormal cytological findings
R84.7,Abnormal findings in specimens from respiratory organs and thorax: Abnormal histological findings
R84.8,Abnormal findings in specimens from respiratory organs and thorax: Other abnormal findings
R84.9,Abnormal findings in specimens from respiratory organs and thorax: Unspecified abnormal finding
R85,Abnormal findings in specimens from digestive organs and abdominal cavity
R85.0,Abnormal findings in specimens from digestive organs and abdominal cavity: Abnormal level of enzymes
R85.1,Abnormal findings in specimens from digestive organs and abdominal cavity: Abnormal level of hormones
R85.2,"Abnormal findings in specimens from digestive organs and abdominal cavity: Abnormal level of other drugs, medicaments and biological substances"
R85.3,Abnormal findings in specimens from digestive organs and abdominal cavity: Abnormal level of substances chiefly nonmedicinal as to source
R85.4,Abnormal findings in specimens from digestive organs and abdominal cavity: Abnormal immunological findings
R85.5,Abnormal findings in specimens from digestive organs and abdominal cavity: Abnormal microbiological findings
R85.6,Abnormal findings in specimens from digestive organs and abdominal cavity: Abnormal cytological findings
R85.7,Abnormal findings in specimens from digestive organs and abdominal cavity: Abnormal histological findings
R85.8,Abnormal findings in specimens from digestive organs and abdominal cavity: Other abnormal findings
R85.9,Abnormal findings in specimens from digestive organs and abdominal cavity: Unspecified abnormal finding
R86,Abnormal findings in specimens from male genital organs
R86.0,Abnormal findings in specimens from male genital organs: Abnormal level of enzymes
R86.1,Abnormal findings in specimens from male genital organs: Abnormal level of hormones
R86.2,"Abnormal findings in specimens from male genital organs: Abnormal level of other drugs, medicaments and biological substances"
R86.3,Abnormal findings in specimens from male genital organs: Abnormal level of substances chiefly nonmedicinal as to source
R86.4,Abnormal findings in specimens from male genital organs: Abnormal immunological findings
R86.5,Abnormal findings in specimens from male genital organs: Abnormal microbiological findings
R86.6,Abnormal findings in specimens from male genital organs: Abnormal cytological findings
R86.7,Abnormal findings in specimens from male genital organs: Abnormal histological findings
R86.8,Abnormal findings in specimens from male genital organs: Other abnormal findings
R86.9,Abnormal findings in specimens from male genital organs: Unspecified abnormal finding
R87,Abnormal findings in specimens from female genital organs
R87.0,Abnormal findings in specimens from female genital organs: Abnormal level of enzymes
R87.1,Abnormal findings in specimens from female genital organs: Abnormal level of hormones
R87.2,"Abnormal findings in specimens from female genital organs: Abnormal level of other drugs, medicaments and biological substances"
R87.3,Abnormal findings in specimens from female genital organs: Abnormal level of substances chiefly nonmedicinal as to source
R87.4,Abnormal findings in specimens from female genital organs: Abnormal immunological findings
R87.5,Abnormal findings in specimens from female genital organs: Abnormal microbiological findings
R87.6,Abnormal findings in specimens from female genital organs: Abnormal cytological findings
R87.7,Abnormal findings in specimens from female genital organs: Abnormal histological findings
R87.8,Abnormal findings in specimens from female genital organs: Other abnormal findings
R87.9,Abnormal findings in specimens from female genital organs: Unspecified abnormal finding
R89,"Abnormal findings in specimens from other organs, systems and tissues"
R89.0,"Abnormal findings in specimens from other organs, systems and tissues: Abnormal level of enzymes"
R89.1,"Abnormal findings in specimens from other organs, systems and tissues: Abnormal level of hormones"
R89.2,"Abnormal findings in specimens from other organs, systems and tissues: Abnormal level of other drugs, medicaments and biological substances"
R89.3,"Abnormal findings in specimens from other organs, systems and tissues: Abnormal level of substances chiefly nonmedicinal as to source"
R89.4,"Abnormal findings in specimens from other organs, systems and tissues: Abnormal immunological findings"
R89.5,"Abnormal findings in specimens from other organs, systems and tissues: Abnormal microbiological findings"
R89.6,"Abnormal findings in specimens from other organs, systems and tissues: Abnormal cytological findings"
R89.7,"Abnormal findings in specimens from other organs, systems and tissues: Abnormal histological findings"
R89.8,"Abnormal findings in specimens from other organs, systems and tissues: Other abnormal findings"
R89.9,"Abnormal findings in specimens from other organs, systems and tissues: Unspecified abnormal finding"
R90,Abnormal findings on diagnostic imaging of central nervous system
R90.0,Intracranial space-occupying lesion
R90.8,Other abnormal findings on diagnostic imaging of central nervous system
R91,Abnormal findings on diagnostic imaging of lung
R92,Abnormal findings on diagnostic imaging of breast
R93,Abnormal findings on diagnostic imaging of other body structures
R93.0,"Abnormal findings on diagnostic imaging of skull and head, not elsewhere classified"
R93.1,Abnormal findings on diagnostic imaging of heart and coronary circulation
R93.2,Abnormal findings on diagnostic imaging of liver and biliary tract
R93.3,Abnormal findings on diagnostic imaging of other parts of digestive tract
R93.4,Abnormal findings on diagnostic imaging of urinary organs
R93.5,"Abnormal findings on diagnostic imaging of other abdominal regions, including retroperitoneum"
R93.6,Abnormal findings on diagnostic imaging of limbs
R93.7,Abnormal findings on diagnostic imaging of other parts of musculoskeletal system
R93.8,Abnormal findings on diagnostic imaging of other specified body structures
R94,Abnormal results of function studies
R94.0,Abnormal results of function studies of central nervous system
R94.1,Abnormal results of function studies of peripheral nervous system and special senses
R94.2,Abnormal results of pulmonary function studies
R94.3,Abnormal results of cardiovascular function studies
R94.4,Abnormal results of kidney function studies
R94.5,Abnormal results of liver function studies
R94.6,Abnormal results of thyroid function studies
R94.7,Abnormal results of other endocrine function studies
R94.8,Abnormal results of function studies of other organs and systems
R95,Sudden infant death syndrome
R95.0,Sudden infant death syndrome with mention of autopsy
R95.9,Sudden infant death syndrome without mention of autopsy
R96,"Other sudden death, cause unknown"
R96.0,Instantaneous death
R96.1,"Death occurring less than 24 hours from onset of symptoms, not otherwise explained"
R98,Unattended death
R99,Other ill-defined and unspecified causes of mortality
S00,Superficial injury of head
S00.0,Superficial injury of scalp
S00.1,Contusion of eyelid and periocular area
S00.2,Other superficial injuries of eyelid and periocular area
S00.3,Superficial injury of nose
S00.4,Superficial injury of ear
S00.5,Superficial injury of lip and oral cavity
S00.7,Multiple superficial injuries of head
S00.8,Superficial injury of other parts of head
S00.9,"Superficial injury of head, part unspecified"
S01,Open wound of head
S01.0,Open wound of scalp
S01.1,Open wound of eyelid and periocular area
S01.2,Open wound of nose
S01.3,Open wound of ear
S01.4,Open wound of cheek and temporomandibular area
S01.5,Open wound of lip and oral cavity
S01.7,Multiple open wounds of head
S01.8,Open wound of other parts of head
S01.9,"Open wound of head, part unspecified"
S02,Fracture of skull and facial bones
S02.0,Fracture of vault of skull
S02.1,Fracture of base of skull
S02.2,Fracture of nasal bones
S02.3,Fracture of orbital floor
S02.4,Fracture of malar and maxillary bones
S02.5,Fracture of tooth
S02.6,Fracture of mandible
S02.7,Multiple fractures involving skull and facial bones
S02.8,Fractures of other skull and facial bones
S02.9,"Fracture of skull and facial bones, part unspecified"
S03,"Dislocation, sprain and strain of joints and ligaments of head"
S03.0,Dislocation of jaw
S03.1,Dislocation of septal cartilage of nose
S03.2,Dislocation of tooth
S03.3,Dislocation of other and unspecified parts of head
S03.4,Sprain and strain of jaw
S03.5,Sprain and strain of joints and ligaments of other and unspecified parts of head
S04,Injury of cranial nerves
S04.0,Injury of optic nerve and pathways
S04.1,Injury of oculomotor nerve
S04.2,Injury of trochlear nerve
S04.3,Injury of trigeminal nerve
S04.4,Injury of abducent nerve
S04.5,Injury of facial nerve
S04.6,Injury of acoustic nerve
S04.7,Injury of accessory nerve
S04.8,Injury of other cranial nerves
S04.9,Injury of unspecified cranial nerve
S05,Injury of eye and orbit
S05.0,Injury of conjunctiva and corneal abrasion without mention of foreign body
S05.1,Contusion of eyeball and orbital tissues
S05.2,Ocular laceration and rupture with prolapse or loss of intraocular tissue
S05.3,Ocular laceration without prolapse or loss of intraocular tissue
S05.4,Penetrating wound of orbit with or without foreign body
S05.5,Penetrating wound of eyeball with foreign body
S05.6,Penetrating wound of eyeball without foreign body
S05.7,Avulsion of eye
S05.8,Other injuries of eye and orbit
S05.9,"Injury of eye and orbit, unspecified"
S06,Intracranial injury
S06.0,Concussion
S06.1,Traumatic cerebral oedema
S06.2,Diffuse brain injury
S06.3,Focal brain injury
S06.4,Epidural haemorrhage
S06.5,Traumatic subdural haemorrhage
S06.6,Traumatic subarachnoid haemorrhage
S06.7,Intracranial injury with prolonged coma
S06.8,Other intracranial injuries
S06.9,"Intracranial injury, unspecified"
S07,Crushing injury of head
S07.0,Crushing injury of face
S07.1,Crushing injury of skull
S07.8,Crushing injury of other parts of head
S07.9,"Crushing injury of head, part unspecified"
S08,Traumatic amputation of part of head
S08.0,Avulsion of scalp
S08.1,Traumatic amputation of ear
S08.8,Traumatic amputation of other parts of head
S08.9,Traumatic amputation of unspecified part of head
S09,Other and unspecified injuries of head
S09.0,"Injury of blood vessels of head, not elsewhere classified"
S09.1,Injury of muscle and tendon of head
S09.2,Traumatic rupture of ear drum
S09.7,Multiple injuries of head
S09.8,Other specified injuries of head
S09.9,Unspecified injury of head
S10,Superficial injury of neck
S10.0,Contusion of throat
S10.1,Other and unspecified superficial injuries of throat
S10.7,Multiple superficial injuries of neck
S10.8,Superficial injury of other parts of neck
S10.9,"Superficial injury of neck, part unspecified"
S11,Open wound of neck
S11.0,Open wound involving larynx and trachea
S11.1,Open wound involving thyroid gland
S11.2,Open wound involving pharynx and cervical oesophagus
S11.7,Multiple open wounds of neck
S11.8,Open wound of other parts of neck
S11.9,"Open wound of neck, part unspecified"
S12,Fracture of neck
S12.0,Fracture of first cervical vertebra
S12.1,Fracture of second cervical vertebra
S12.2,Fracture of other specified cervical vertebra
S12.7,Multiple fractures of cervical spine
S12.8,Fracture of other parts of neck
S12.9,"Fracture of neck, part unspecified"
S13,"Dislocation, sprain and strain of joints and ligaments at neck level"
S13.0,Traumatic rupture of cervical intervertebral disc
S13.1,Dislocation of cervical vertebra
S13.2,Dislocation of other and unspecified parts of neck
S13.3,Multiple dislocations of neck
S13.4,Sprain and strain of cervical spine
S13.5,Sprain and strain of thyroid region
S13.6,Sprain and strain of joints and ligaments of other and unspecified parts of neck
S14,Injury of nerves and spinal cord at neck level
S14.0,Concussion and oedema of cervical spinal cord
S14.1,Other and unspecified injuries of cervical spinal cord
S14.2,Injury of nerve root of cervical spine
S14.3,Injury of brachial plexus
S14.4,Injury of peripheral nerves of neck
S14.5,Injury of cervical sympathetic nerves
S14.6,Injury of other and unspecified nerves of neck
S15,Injury of blood vessels at neck level
S15.0,Injury of carotid artery
S15.1,Injury of vertebral artery
S15.2,Injury of external jugular vein
S15.3,Injury of internal jugular vein
S15.7,Injury of multiple blood vessels at neck level
S15.8,Injury of other blood vessels at neck level
S15.9,Injury of unspecified blood vessel at neck level
S16,Injury of muscle and tendon at neck level
S17,Crushing injury of neck
S17.0,Crushing injury of larynx and trachea
S17.8,Crushing injury of other parts of neck
S17.9,"Crushing injury of neck, part unspecified"
S18,Traumatic amputation at neck level
S19,Other and unspecified injuries of neck
S19.7,Multiple injuries of neck
S19.8,Other specified injuries of neck
S19.9,Unspecified injury of neck
S20,Superficial injury of thorax
S20.0,Contusion of breast
S20.1,Other and unspecified superficial injuries of breast
S20.2,Contusion of thorax
S20.3,Other superficial injuries of front wall of thorax
S20.4,Other superficial injuries of back wall of thorax
S20.7,Multiple superficial injuries of thorax
S20.8,Superficial injury of other and unspecified parts of thorax
S21,Open wound of thorax
S21.0,Open wound of breast
S21.1,Open wound of front wall of thorax
S21.2,Open wound of back wall of thorax
S21.7,Multiple open wounds of thoracic wall
S21.8,Open wound of other parts of thorax
S21.9,"Open wound of thorax, part unspecified"
S22,"Fracture of rib(s), sternum and thoracic spine"
S22.0,Fracture of thoracic vertebra
S22.1,Multiple fractures of thoracic spine
S22.2,Fracture of sternum
S22.3,Fracture of rib
S22.4,Multiple fractures of ribs
S22.5,Flail chest
S22.8,Fracture of other parts of bony thorax
S22.9,"Fracture of bony thorax, part unspecified"
S23,"Dislocation, sprain and strain of joints and ligaments of thorax"
S23.0,Traumatic rupture of thoracic intervertebral disc
S23.1,Dislocation of thoracic vertebra
S23.2,Dislocation of other and unspecified parts of thorax
S23.3,Sprain and strain of thoracic spine
S23.4,Sprain and strain of ribs and sternum
S23.5,Sprain and strain of other and unspecified parts of thorax
S24,Injury of nerves and spinal cord at thorax level
S24.0,Concussion and oedema of thoracic spinal cord
S24.1,Other and unspecified injuries of thoracic spinal cord
S24.2,Injury of nerve root of thoracic spine
S24.3,Injury of peripheral nerves of thorax
S24.4,Injury of thoracic sympathetic nerves
S24.5,Injury of other nerves of thorax
S24.6,Injury of unspecified nerve of thorax
S25,Injury of blood vessels of thorax
S25.0,Injury of thoracic aorta
S25.1,Injury of innominate or subclavian artery
S25.2,Injury of superior vena cava
S25.3,Injury of innominate or subclavian vein
S25.4,Injury of pulmonary blood vessels
S25.5,Injury of intercostal blood vessels
S25.7,Injury of multiple blood vessels of thorax
S25.8,Injury of other blood vessels of thorax
S25.9,Injury of unspecified blood vessel of thorax
S26,Injury of heart
S26.0,Injury of heart with haemopericardium
S26.8,Other injuries of heart
S26.9,"Injury of heart, unspecified"
S27,Injury of other and unspecified intrathoracic organs
S27.0,Traumatic pneumothorax
S27.1,Traumatic haemothorax
S27.2,Traumatic haemopneumothorax
S27.3,Other injuries of lung
S27.4,Injury of bronchus
S27.5,Injury of thoracic trachea
S27.6,Injury of pleura
S27.7,Multiple injuries of intrathoracic organs
S27.8,Injury of other specified intrathoracic organs
S27.9,Injury of unspecified intrathoracic organ
S28,Crushing injury of thorax and traumatic amputation of part of thorax
S28.0,Crushed chest
S28.1,Traumatic amputation of part of thorax
S29,Other and unspecified injuries of thorax
S29.0,Injury of muscle and tendon at thorax level
S29.7,Multiple injuries of thorax
S29.8,Other specified injuries of thorax
S29.9,Unspecified injury of thorax
S30,"Superficial injury of abdomen, lower back and pelvis"
S30.0,Contusion of lower back and pelvis
S30.1,Contusion of abdominal wall
S30.2,Contusion of external genital organs
S30.7,"Multiple superficial injuries of abdomen, lower back and pelvis"
S30.8,"Other superficial injuries of abdomen, lower back and pelvis"
S30.9,"Superficial injury of abdomen, lower back and pelvis, part unspecified"
S31,"Open wound of abdomen, lower back and pelvis"
S31.0,Open wound of lower back and pelvis
S31.1,Open wound of abdominal wall
S31.2,Open wound of penis
S31.3,Open wound of scrotum and testes
S31.4,Open wound of vagina and vulva
S31.5,Open wound of other and unspecified external genital organs
S31.7,"Multiple open wounds of abdomen, lower back and pelvis"
S31.8,Open wound of other and unspecified parts of abdomen
S32,Fracture of lumbar spine and pelvis
S32.0,Fracture of lumbar vertebra
S32.1,Fracture of sacrum
S32.2,Fracture of coccyx
S32.3,Fracture of ilium
S32.4,Fracture of acetabulum
S32.5,Fracture of pubis
S32.7,Multiple fractures of lumbar spine and pelvis
S32.8,Fracture of other and unspecified parts of lumbar spine and pelvis
S33,"Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis"
S33.0,Traumatic rupture of lumbar intervertebral disc
S33.1,Dislocation of lumbar vertebra
S33.2,Dislocation of sacroiliac and sacrococcygeal joint
S33.3,Dislocation of other and unspecified parts of lumbar spine and pelvis
S33.4,Traumatic rupture of symphysis pubis
S33.5,Sprain and strain of lumbar spine
S33.6,Sprain and strain of sacroiliac joint
S33.7,Sprain and strain of other and unspecified parts of lumbar spine and pelvis
S34,"Injury of nerves and lumbar spinal cord at abdomen, lower back and pelvis level"
S34.0,Concussion and oedema of lumbar spinal cord
S34.1,Other injury of lumbar spinal cord
S34.2,Injury of nerve root of lumbar and sacral spine
S34.3,Injury of cauda equina
S34.4,Injury of lumbosacral plexus
S34.5,"Injury of lumbar, sacral and pelvic sympathetic nerves"
S34.6,"Injury of peripheral nerve(s) of abdomen, lower back and pelvis"
S34.8,"Injury of other and unspecified nerves at abdomen, lower back and pelvis level"
S35,"Injury of blood vessels at abdomen, lower back and pelvis level"
S35.0,Injury of abdominal aorta
S35.1,Injury of inferior vena cava
S35.2,Injury of coeliac or mesenteric artery
S35.3,Injury of portal or splenic vein
S35.4,Injury of renal blood vessels
