code,term
D06.9,"Carcinoma in situ: Cervix, unspecified"
D07,Carcinoma in situ of other and unspecified genital organs
D07.0,Carcinoma in situ: Endometrium
D07.1,Carcinoma in situ: Vulva
D07.2,Carcinoma in situ: Vagina
D07.3,Carcinoma in situ: Other and unspecified female genital organs
D07.4,Carcinoma in situ: Penis
D07.5,Carcinoma in situ: Prostate
D07.6,Carcinoma in situ: Other and unspecified male genital organs
D09,Carcinoma in situ of other and unspecified sites
D09.0,Carcinoma in situ: Bladder
D09.1,Carcinoma in situ: Other and unspecified urinary organs
D09.2,Carcinoma in situ: Eye
D09.3,Carcinoma in situ: Thyroid and other endocrine glands
D09.7,Carcinoma in situ of other specified sites
D09.9,"Carcinoma in situ, unspecified"
D10,Benign neoplasm of mouth and pharynx
D10.0,Benign neoplasm: Lip
D10.1,Benign neoplasm: Tongue
D10.2,Benign neoplasm: Floor of mouth
D10.3,Benign neoplasm: Other and unspecified parts of mouth
D10.4,Benign neoplasm: Tonsil
D10.5,Benign neoplasm: Other parts of oropharynx
D10.6,Benign neoplasm: Nasopharynx
D10.7,Benign neoplasm: Hypopharynx
D10.9,"Benign neoplasm: Pharynx, unspecified"
D11,Benign neoplasm of major salivary glands
D11.0,Benign neoplasm: Parotid gland
D11.7,Benign neoplasm: Other major salivary glands
D11.9,"Benign neoplasm: Major salivary gland, unspecified"
D12,"Benign neoplasm of colon, rectum, anus and anal canal"
D12.0,Benign neoplasm: Caecum
D12.1,Benign neoplasm: Appendix
D12.2,Benign neoplasm: Ascending colon
D12.3,Benign neoplasm: Transverse colon
D12.4,Benign neoplasm: Descending colon
D12.5,Benign neoplasm: Sigmoid colon
D12.6,"Benign neoplasm: Colon, unspecified"
D12.7,Benign neoplasm: Rectosigmoid junction
D12.8,Benign neoplasm: Rectum
D12.9,Benign neoplasm: Anus and anal canal
D13,Benign neoplasm of other and ill-defined parts of digestive system
D13.0,Benign neoplasm: Oesophagus
D13.1,Benign neoplasm: Stomach
D13.2,Benign neoplasm: Duodenum
D13.3,Benign neoplasm: Other and unspecified parts of small intestine
D13.4,Benign neoplasm: Liver
D13.5,Benign neoplasm: Extrahepatic bile ducts
D13.6,Benign neoplasm: Pancreas
D13.7,Benign neoplasm: Endocrine pancreas
D13.9,Benign neoplasm: Ill-defined sites within the digestive system
D14,Benign neoplasm of middle ear and respiratory system
D14.0,"Benign neoplasm: Middle ear, nasal cavity and accessory sinuses"
D14.1,Benign neoplasm: Larynx
D14.2,Benign neoplasm: Trachea
D14.3,Benign neoplasm: Bronchus and lung
D14.4,"Benign neoplasm: Respiratory system, unspecified"
D15,Benign neoplasm of other and unspecified intrathoracic organs
D15.0,Benign neoplasm: Thymus
D15.1,Benign neoplasm: Heart
D15.2,Benign neoplasm: Mediastinum
D15.7,Benign neoplasm: Other specified intrathoracic organs
D15.9,"Benign neoplasm: Intrathoracic organ, unspecified"
D16,Benign neoplasm of bone and articular cartilage
D16.0,Benign neoplasm: Scapula and long bones of upper limb
D16.1,Benign neoplasm: Short bones of upper limb
D16.2,Benign neoplasm: Long bones of lower limb
D16.3,Benign neoplasm: Short bones of lower limb
D16.4,Benign neoplasm: Bones of skull and face
D16.5,Benign neoplasm: Lower jaw bone
D16.6,Benign neoplasm: Vertebral column
D16.7,"Benign neoplasm: Ribs, sternum and clavicle"
D16.8,"Benign neoplasm: Pelvic bones, sacrum and coccyx"
D16.9,"Benign neoplasm: Bone and articular cartilage, unspecified"
D17,Benign lipomatous neoplasm
D17.0,"Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck"
D17.1,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk
D17.2,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs
D17.3,Benign lipomatous neoplasm of skin and subcutaneous tissue of other and unspecified sites
D17.4,Benign lipomatous neoplasm of intrathoracic organs
D17.5,Benign lipomatous neoplasm of intra-abdominal organs
D17.6,Benign lipomatous neoplasm of spermatic cord
D17.7,Benign lipomatous neoplasm of other sites
D17.9,"Benign lipomatous neoplasm, unspecified"
D18,"Haemangioma and lymphangioma, any site"
D18.0,"Haemangioma, any site"
D18.1,"Lymphangioma, any site"
D19,Benign neoplasm of mesothelial tissue
D19.0,Benign neoplasm: Mesothelial tissue of pleura
D19.1,Benign neoplasm: Mesothelial tissue of peritoneum
D19.7,Benign neoplasm: Mesothelial tissue of other sites
D19.9,"Benign neoplasm: Mesothelial tissue, unspecified"
D20,Benign neoplasm of soft tissue of retroperitoneum and peritoneum
D20.0,Benign neoplasm: Retroperitoneum
D20.1,Benign neoplasm: Peritoneum
D21,Other benign neoplasms of connective and other soft tissue
D21.0,"Benign neoplasm: Connective and other soft tissue of head, face and neck"
D21.1,"Benign neoplasm: Connective and other soft tissue of upper limb, including shoulder"
D21.2,"Benign neoplasm: Connective and other soft tissue of lower limb, including hip"
D21.3,Benign neoplasm: Connective and other soft tissue of thorax
D21.4,Benign neoplasm: Connective and other soft tissue of abdomen
D21.5,Benign neoplasm: Connective and other soft tissue of pelvis
D21.6,"Benign neoplasm: Connective and other soft tissue of trunk, unspecified"
D21.9,"Benign neoplasm: Connective and other soft tissue, unspecified"
D22,Melanocytic naevi
D22.0,Melanocytic naevi of lip
D22.1,"Melanocytic naevi of eyelid, including canthus"
D22.2,Melanocytic naevi of ear and external auricular canal
D22.3,Melanocytic naevi of other and unspecified parts of face
D22.4,Melanocytic naevi of scalp and neck
D22.5,Melanocytic naevi of trunk
D22.6,"Melanocytic naevi of upper limb, including shoulder"
D22.7,"Melanocytic naevi of lower limb, including hip"
D22.9,"Melanocytic naevi, unspecified"
D23,Other benign neoplasms of skin
D23.0,Benign neoplasm: Skin of lip
D23.1,"Benign neoplasm: Skin of eyelid, including canthus"
D23.2,Benign neoplasm: Skin of ear and external auricular canal
D23.3,Benign neoplasm: Skin of other and unspecified parts of face
D23.4,Benign neoplasm: Skin of scalp and neck
D23.5,Benign neoplasm: Skin of trunk
D23.6,"Benign neoplasm: Skin of upper limb, including shoulder"
D23.7,"Benign neoplasm: Skin of lower limb, including hip"
D23.9,"Benign neoplasm: Skin, unspecified"
D24,Benign neoplasm of breast
D25,Leiomyoma of uterus
D25.0,Submucous leiomyoma of uterus
D25.1,Intramural leiomyoma of uterus
D25.2,Subserosal leiomyoma of uterus
D25.9,"Leiomyoma of uterus, unspecified"
D26,Other benign neoplasms of uterus
D26.0,Other benign neoplasm: Cervix uteri
D26.1,Other benign neoplasm: Corpus uteri
D26.7,Other benign neoplasm: Other parts of uterus
D26.9,"Other benign neoplasm: Uterus, unspecified"
D27,Benign neoplasm of ovary
D28,Benign neoplasm of other and unspecified female genital organs
D28.0,Benign neoplasm: Vulva
D28.1,Benign neoplasm: Vagina
D28.2,Benign neoplasm: Uterine tubes and ligaments
D28.7,Benign neoplasm: Other specified female genital organs
D28.9,"Benign neoplasm: Female genital organ, unspecified"
D29,Benign neoplasm of male genital organs
D29.0,Benign neoplasm: Penis
D29.1,Benign neoplasm: Prostate
D29.2,Benign neoplasm: Testis
D29.3,Benign neoplasm: Epididymis
D29.4,Benign neoplasm: Scrotum
D29.7,Benign neoplasm: Other male genital organs
D29.9,"Benign neoplasm: Male genital organ, unspecified"
D30,Benign neoplasm of urinary organs
D30.0,Benign neoplasm: Kidney
D30.1,Benign neoplasm: Renal pelvis
D30.2,Benign neoplasm: Ureter
D30.3,Benign neoplasm: Bladder
D30.4,Benign neoplasm: Urethra
D30.7,Benign neoplasm: Other urinary organs
D30.9,"Benign neoplasm: Urinary organ, unspecified"
D31,Benign neoplasm of eye and adnexa
D31.0,Benign neoplasm: Conjunctiva
D31.1,Benign neoplasm: Cornea
D31.2,Benign neoplasm: Retina
D31.3,Benign neoplasm: Choroid
D31.4,Benign neoplasm: Ciliary body
D31.5,Benign neoplasm: Lacrimal gland and duct
D31.6,"Benign neoplasm: Orbit, unspecified"
D31.9,"Benign neoplasm: Eye, unspecified"
D32,Benign neoplasm of meninges
D32.0,Benign neoplasm: Cerebral meninges
D32.1,Benign neoplasm: Spinal meninges
D32.9,"Benign neoplasm: Meninges, unspecified"
D33,Benign neoplasm of brain and other parts of central nervous system
D33.0,"Benign neoplasm: Brain, supratentorial"
D33.1,"Benign neoplasm: Brain, infratentorial"
D33.2,"Benign neoplasm: Brain, unspecified"
D33.3,Benign neoplasm: Cranial nerves
D33.4,Benign neoplasm: Spinal cord
D33.7,Benign neoplasm: Other specified parts of central nervous system
D33.9,"Benign neoplasm: Central nervous system, unspecified"
D34,Benign neoplasm of thyroid gland
D35,Benign neoplasm of other and unspecified endocrine glands
D35.0,Benign neoplasm: Adrenal gland
D35.1,Benign neoplasm: Parathyroid gland
D35.2,Benign neoplasm: Pituitary gland
D35.3,Benign neoplasm: Craniopharyngeal duct
D35.4,Benign neoplasm: Pineal gland
D35.5,Benign neoplasm: Carotid body
D35.6,Benign neoplasm: Aortic body and other paraganglia
D35.7,Benign neoplasm: Other specified endocrine glands
D35.8,Benign neoplasm: Pluriglandular involvement
D35.9,"Benign neoplasm: Endocrine gland, unspecified"
D36,Benign neoplasm of other and unspecified sites
D36.0,Benign neoplasm: Lymph nodes
D36.1,Benign neoplasm: Peripheral nerves and autonomic nervous system
D36.7,Benign neoplasm: Other specified sites
D36.9,Benign neoplasm: Benign neoplasm of unspecified site
D37,Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs
D37.0,"Neoplasm of uncertain or unknown behaviour: Lip, oral cavity and pharynx"
D37.1,Neoplasm of uncertain or unknown behaviour: Stomach
D37.2,Neoplasm of uncertain or unknown behaviour: Small intestine
D37.3,Neoplasm of uncertain or unknown behaviour: Appendix
D37.4,Neoplasm of uncertain or unknown behaviour: Colon
D37.5,Neoplasm of uncertain or unknown behaviour: Rectum
D37.6,"Neoplasm of uncertain or unknown behaviour: Liver, gallbladder and bile ducts"
D37.7,Neoplasm of uncertain or unknown behaviour: Other digestive organs
D37.9,"Neoplasm of uncertain or unknown behaviour: Digestive organ, unspecified"
D38,Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs
D38.0,Neoplasm of uncertain or unknown behaviour: Larynx
D38.1,"Neoplasm of uncertain or unknown behaviour: Trachea, bronchus and lung"
D38.2,Neoplasm of uncertain or unknown behaviour: Pleura
D38.3,Neoplasm of uncertain or unknown behaviour: Mediastinum
D38.4,Neoplasm of uncertain or unknown behaviour: Thymus
D38.5,Neoplasm of uncertain or unknown behaviour: Other respiratory organs
D38.6,"Neoplasm of uncertain or unknown behaviour: Respiratory organ, unspecified"
D39,Neoplasm of uncertain or unknown behaviour of female genital organs
D39.0,Neoplasm of uncertain or unknown behaviour: Uterus
D39.1,Neoplasm of uncertain or unknown behaviour: Ovary
D39.2,Neoplasm of uncertain or unknown behaviour: Placenta
D39.7,Neoplasm of uncertain or unknown behaviour: Other female genital organs
D39.9,"Neoplasm of uncertain or unknown behaviour: Female genital organ, unspecified"
D40,Neoplasm of uncertain or unknown behaviour of male genital organs
D40.0,Neoplasm of uncertain or unknown behaviour: Prostate
D40.1,Neoplasm of uncertain or unknown behaviour: Testis
D40.7,Neoplasm of uncertain or unknown behaviour: Other male genital organs
D40.9,"Neoplasm of uncertain or unknown behaviour: Male genital organ, unspecified"
D41,Neoplasm of uncertain or unknown behaviour of urinary organs
D41.0,Neoplasm of uncertain or unknown behaviour: Kidney
D41.1,Neoplasm of uncertain or unknown behaviour: Renal pelvis
D41.2,Neoplasm of uncertain or unknown behaviour: Ureter
D41.3,Neoplasm of uncertain or unknown behaviour: Urethra
D41.4,Neoplasm of uncertain or unknown behaviour: Bladder
D41.7,Neoplasm of uncertain or unknown behaviour: Other urinary organs
D41.9,"Neoplasm of uncertain or unknown behaviour: Urinary organ, unspecified"
D42,Neoplasm of uncertain or unknown behaviour of meninges
D42.0,Neoplasm of uncertain or unknown behaviour: Cerebral meninges
D42.1,Neoplasm of uncertain or unknown behaviour: Spinal meninges
D42.9,"Neoplasm of uncertain or unknown behaviour: Meninges, unspecified"
D43,Neoplasm of uncertain or unknown behaviour of brain and central nervous system
D43.0,"Neoplasm of uncertain or unknown behaviour: Brain, supratentorial"
D43.1,"Neoplasm of uncertain or unknown behaviour: Brain, infratentorial"
D43.2,"Neoplasm of uncertain or unknown behaviour: Brain, unspecified"
D43.3,Neoplasm of uncertain or unknown behaviour: Cranial nerves
D43.4,Neoplasm of uncertain or unknown behaviour: Spinal cord
D43.7,Neoplasm of uncertain or unknown behaviour: Other parts of central nervous system
D43.9,"Neoplasm of uncertain or unknown behaviour: Central nervous system, unspecified"
D44,Neoplasm of uncertain or unknown behaviour of endocrine glands
D44.0,Neoplasm of uncertain or unknown behaviour: Thyroid gland
D44.1,Neoplasm of uncertain or unknown behaviour: Adrenal gland
D44.2,Neoplasm of uncertain or unknown behaviour: Parathyroid gland
D44.3,Neoplasm of uncertain or unknown behaviour: Pituitary gland
D44.4,Neoplasm of uncertain or unknown behaviour: Craniopharyngeal duct
D44.5,Neoplasm of uncertain or unknown behaviour: Pineal gland
D44.6,Neoplasm of uncertain or unknown behaviour: Carotid body
D44.7,Neoplasm of uncertain or unknown behaviour: Aortic body and other paraganglia
D44.8,Neoplasm of uncertain or unknown behaviour: Pluriglandular involvement
D44.9,"Neoplasm of uncertain or unknown behaviour: Endocrine gland, unspecified"
D45,Polycythaemia vera
D46,Myelodysplastic syndromes
D46.0,"Refractory anaemia without ring sideroblasts, so stated"
D46.1,Refractory anaemia with ring sideroblasts
D46.2,Refractory anaemia with excess of blasts [RAEB]
D46.4,"Refractory anaemia, unspecified"
D46.5,Refractory anaemia with multi-lineage dysplasia
D46.6,Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality
D46.7,Other myelodysplastic syndromes
D46.9,"Myelodysplastic syndrome, unspecified"
D47,"Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue"
D47.0,Histiocytic and mast cell tumours of uncertain and unknown behaviour
D47.1,Chronic myeloproliferative disease
D47.2,Monoclonal gammopathy of undetermined significance (MGUS)
D47.3,Essential (haemorrhagic) thrombocythaemia
D47.4,Osteomyelofibrosis
D47.5,Chronic eosinophilic leukaemia [hypereosinophilic syndrome]
D47.7,"Other specified neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue"
D47.9,"Neoplasm of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue, unspecified"
D48,Neoplasm of uncertain or unknown behaviour of other and unspecified sites
D48.0,Neoplasm of uncertain or unknown behaviour: Bone and articular cartilage
D48.1,Neoplasm of uncertain or unknown behaviour: Connective and other soft tissue
D48.2,Neoplasm of uncertain or unknown behaviour: Peripheral nerves and autonomic nervous system
D48.3,Neoplasm of uncertain or unknown behaviour: Retroperitoneum
D48.4,Neoplasm of uncertain or unknown behaviour: Peritoneum
D48.5,Neoplasm of uncertain or unknown behaviour: Skin
D48.6,Neoplasm of uncertain or unknown behaviour: Breast
D48.7,Neoplasm of uncertain or unknown behaviour: Other specified sites
D48.9,"Neoplasm of uncertain or unknown behaviour: Neoplasm of uncertain or unknown behaviour, unspecified"
G00,"Bacterial meningitis, not elsewhere classified"
G00.0,Haemophilus meningitis
G00.1,Pneumococcal meningitis
G00.2,Streptococcal meningitis
G00.3,Staphylococcal meningitis
G00.8,Other bacterial meningitis
G00.9,"Bacterial meningitis, unspecified"
G03,Meningitis due to other and unspecified causes
G03.0,Nonpyogenic meningitis
G03.1,Chronic meningitis
G03.2,Benign recurrent meningitis [Mollaret]
G03.8,Meningitis due to other specified causes
G03.9,"Meningitis, unspecified"
G40,Epilepsy
G40.0,Localization-related (focal)(partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset
G40.1,Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures
G40.2,Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures
G40.3,Generalized idiopathic epilepsy and epileptic syndromes
G40.4,Other generalized epilepsy and epileptic syndromes
G40.5,Special epileptic syndromes
G40.6,"Grand mal seizures, unspecified (with or without petit mal)"
G40.7,"Petit mal, unspecified, without grand mal seizures"
G40.8,Other epilepsy
G40.9,"Epilepsy, unspecified"
I20,Angina pectoris
I20.0,Unstable angina
I20.1,Angina pectoris with documented spasm
I20.8,Other forms of angina pectoris
I20.9,"Angina pectoris, unspecified"
I21,Acute myocardial infarction
I21.0,Acute transmural myocardial infarction of anterior wall
I21.1,Acute transmural myocardial infarction of inferior wall
I21.2,Acute transmural myocardial infarction of other sites
I21.3,Acute transmural myocardial infarction of unspecified site
I21.4,Acute subendocardial myocardial infarction
I21.9,"Acute myocardial infarction, unspecified"
I22,Subsequent myocardial infarction
I22.0,Subsequent myocardial infarction of anterior wall
I22.1,Subsequent myocardial infarction of inferior wall
I22.8,Subsequent myocardial infarction of other sites
I22.9,Subsequent myocardial infarction of unspecified site
I23,Certain current complications following acute myocardial infarction
I23.0,Haemopericardium as current complication following acute myocardial infarction
I23.1,Atrial septal defect as current complication following acute myocardial infarction
I23.2,Ventricular septal defect as current complication following acute myocardial infarction
I23.3,Rupture of cardiac wall without haemopericardium as current complication following acute myocardial infarction
I23.4,Rupture of chordae tendineae as current complication following acute myocardial infarction
I23.5,Rupture of papillary muscle as current complication following acute myocardial infarction
I23.6,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction"
I23.8,Other current complications following acute myocardial infarction
I24,Other acute ischaemic heart diseases
I24.0,Coronary thrombosis not resulting in myocardial infarction
I24.1,Dressler syndrome
I24.8,Other forms of acute ischaemic heart disease
I24.9,"Acute ischaemic heart disease, unspecified"
I25,Chronic ischaemic heart disease
I25.0,"Atherosclerotic cardiovascular disease, so described"
I25.1,Atherosclerotic heart disease
I25.2,Old myocardial infarction
I25.3,Aneurysm of heart
I25.4,Coronary artery aneurysm and dissection
I25.5,Ischaemic cardiomyopathy
I25.6,Silent myocardial ischaemia
I25.8,Other forms of chronic ischaemic heart disease
I25.9,"Chronic ischaemic heart disease, unspecified"
I26,Pulmonary embolism
I26.0,Pulmonary embolism with mention of acute cor pulmonale
I26.9,Pulmonary embolism without mention of acute cor pulmonale
I27,Other pulmonary heart diseases
I27.0,Primary pulmonary hypertension
I27.1,Kyphoscoliotic heart disease
I27.2,Other secondary pulmonary hypertension
I27.8,Other specified pulmonary heart diseases
I27.9,"Pulmonary heart disease, unspecified"
I28,Other diseases of pulmonary vessels
I28.0,Arteriovenous fistula of pulmonary vessels
I28.1,Aneurysm of pulmonary artery
I28.8,Other specified diseases of pulmonary vessels
I28.9,"Disease of pulmonary vessels, unspecified"
I30,Acute pericarditis
I30.0,Acute nonspecific idiopathic pericarditis
I30.1,Infective pericarditis
I30.8,Other forms of acute pericarditis
I30.9,"Acute pericarditis, unspecified"
I31,Other diseases of pericardium
I31.0,Chronic adhesive pericarditis
I31.1,Chronic constrictive pericarditis
I31.2,"Haemopericardium, not elsewhere classified"
I31.3,Pericardial effusion (noninflammatory)
I31.8,Other specified diseases of pericardium
I31.9,"Disease of pericardium, unspecified"
I32,Pericarditis in diseases classified elsewhere
I32.0,Pericarditis in bacterial diseases classified elsewhere
I32.1,Pericarditis in other infectious and parasitic diseases classified elsewhere
I32.8,Pericarditis in other diseases classified elsewhere
I33,Acute and subacute endocarditis
I33.0,Acute and subacute infective endocarditis
I33.9,"Acute endocarditis, unspecified"
I34,Nonrheumatic mitral valve disorders
I34.0,Mitral (valve) insufficiency
I34.1,Mitral (valve) prolapse
I34.2,Nonrheumatic mitral (valve) stenosis
I34.8,Other nonrheumatic mitral valve disorders
I34.9,"Nonrheumatic mitral valve disorder, unspecified"
I35,Nonrheumatic aortic valve disorders
I35.0,Aortic (valve) stenosis
I35.1,Aortic (valve) insufficiency
I35.2,Aortic (valve) stenosis with insufficiency
I35.8,Other aortic valve disorders
I35.9,"Aortic valve disorder, unspecified"
I36,Nonrheumatic tricuspid valve disorders
I36.0,Nonrheumatic tricuspid (valve) stenosis
I36.1,Nonrheumatic tricuspid (valve) insufficiency
I36.2,Nonrheumatic tricuspid (valve) stenosis with insufficiency
I36.8,Other nonrheumatic tricuspid valve disorders
I36.9,"Nonrheumatic tricuspid valve disorder, unspecified"
I37,Pulmonary valve disorders
I37.0,Pulmonary valve stenosis
I37.1,Pulmonary valve insufficiency
I37.2,Pulmonary valve stenosis with insufficiency
I37.8,Other pulmonary valve disorders
I37.9,"Pulmonary valve disorder, unspecified"
I38,"Endocarditis, valve unspecified"
I39,Endocarditis and heart valve disorders in diseases classified elsewhere
I39.0,Mitral valve disorders in diseases classified elsewhere
I39.1,Aortic valve disorders in diseases classified elsewhere
I39.2,Tricuspid valve disorders in diseases classified elsewhere
I39.3,Pulmonary valve disorders in diseases classified elsewhere
I39.4,Multiple valve disorders in diseases classified elsewhere
I39.8,"Endocarditis, valve unspecified, in diseases classified elsewhere"
I40,Acute myocarditis
I40.0,Infective myocarditis
I40.1,Isolated myocarditis
I40.8,Other acute myocarditis
I40.9,"Acute myocarditis, unspecified"
I41,Myocarditis in diseases classified elsewhere
I41.0,Myocarditis in bacterial diseases classified elsewhere
I41.1,Myocarditis in viral diseases classified elsewhere
I41.2,Myocarditis in other infectious and parasitic diseases classified elsewhere
I41.8,Myocarditis in other diseases classified elsewhere
I42,Cardiomyopathy
I42.0,Dilated cardiomyopathy
I42.1,Obstructive hypertrophic cardiomyopathy
I42.2,Other hypertrophic cardiomyopathy
I42.3,Endomyocardial (eosinophilic) disease
I42.4,Endocardial fibroelastosis
I42.5,Other restrictive cardiomyopathy
I42.6,Alcoholic cardiomyopathy
I42.7,Cardiomyopathy due to drugs and other external agents
I42.8,Other cardiomyopathies
I42.9,"Cardiomyopathy, unspecified"
I43,Cardiomyopathy in diseases classified elsewhere
I43.0,Cardiomyopathy in infectious and parasitic diseases classified elsewhere
I43.1,Cardiomyopathy in metabolic diseases
I43.2,Cardiomyopathy in nutritional diseases
I43.8,Cardiomyopathy in other diseases classified elsewhere
I44,Atrioventricular and left bundle-branch block
I44.0,"Atrioventricular block, first degree"
I44.1,"Atrioventricular block, second degree"
I44.2,"Atrioventricular block, complete"
I44.3,Other and unspecified atrioventricular block
I44.4,Left anterior fascicular block
I44.5,Left posterior fascicular block
I44.6,Other and unspecified fascicular block
I44.7,"Left bundle-branch block, unspecified"
I45,Other conduction disorders
I45.0,Right fascicular block
I45.1,Other and unspecified right bundle-branch block
I45.2,Bifascicular block
I45.3,Trifascicular block
I45.4,Nonspecific intraventricular block
I45.5,Other specified heart block
I45.6,Pre-excitation syndrome
I45.8,Other specified conduction disorders
I45.9,"Conduction disorder, unspecified"
I46,Cardiac arrest
I46.0,Cardiac arrest with successful resuscitation
I46.1,"Sudden cardiac death, so described"
I46.9,"Cardiac arrest, unspecified"
I47,Paroxysmal tachycardia
I47.0,Re-entry ventricular arrhythmia
I47.1,Supraventricular tachycardia
I47.2,Ventricular tachycardia
I47.9,"Paroxysmal tachycardia, unspecified"
I48,Atrial fibrillation and flutter
I48.0,Paroxysmal atrial fibrillation
I48.1,Persistent atrial fibrillation
I48.2,Chronic atrial fibrillation
I48.3,Typical atrial flutter
I48.4,Atypical atrial flutter
I48.9,"Atrial fibrillation and atrial flutter, unspecified"
I49,Other cardiac arrhythmias
I49.0,Ventricular fibrillation and flutter
I49.1,Atrial premature depolarization
I49.2,Junctional premature depolarization
I49.3,Ventricular premature depolarization
I49.4,Other and unspecified premature depolarization
I49.5,Sick sinus syndrome
I49.8,Other specified cardiac arrhythmias
I49.9,"Cardiac arrhythmia, unspecified"
I50,Heart failure
I50.0,Congestive heart failure
I50.1,Left ventricular failure
I50.9,"Heart failure, unspecified"
I51,Complications and ill-defined descriptions of heart disease
I51.0,"Cardiac septal defect, acquired"
I51.1,"Rupture of chordae tendineae, not elsewhere classified"
I51.2,"Rupture of papillary muscle, not elsewhere classified"
I51.3,"Intracardiac thrombosis, not elsewhere classified"
I51.4,"Myocarditis, unspecified"
I51.5,Myocardial degeneration
I51.6,"Cardiovascular disease, unspecified"
I51.7,Cardiomegaly
I51.8,Other ill-defined heart diseases
I51.9,"Heart disease, unspecified"
I60,Subarachnoid haemorrhage
I60.0,Subarachnoid haemorrhage from carotid siphon and bifurcation
I60.1,Subarachnoid haemorrhage from middle cerebral artery
I60.2,Subarachnoid haemorrhage from anterior communicating artery
I60.3,Subarachnoid haemorrhage from posterior communicating artery
I60.4,Subarachnoid haemorrhage from basilar artery
