code,term
G37,Other demyelinating diseases of central nervous system
G37.0,Diffuse sclerosis
G37.1,Central demyelination of corpus callosum
G37.2,Central pontine myelinolysis
G37.3,Acute transverse myelitis in demyelinating disease of central nervous system
G37.4,Subacute necrotizing myelitis
G37.5,Concentric sclerosis [Baló]
G37.8,Other specified demyelinating diseases of central nervous system
G37.9,"Demyelinating disease of central nervous system, unspecified"
G40,Epilepsy
G40.0,Localization-related (focal)(partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset
G40.1,Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures
G40.2,Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures
G40.3,Generalized idiopathic epilepsy and epileptic syndromes
G40.4,Other generalized epilepsy and epileptic syndromes
G40.5,Special epileptic syndromes
G40.6,"Grand mal seizures, unspecified (with or without petit mal)"
G40.7,"Petit mal, unspecified, without grand mal seizures"
G40.8,Other epilepsy
G40.9,"Epilepsy, unspecified"
G41,Status epilepticus
G41.0,Grand mal status epilepticus
G41.1,Petit mal status epilepticus
G41.2,Complex partial status epilepticus
G41.8,Other status epilepticus
G41.9,"Status epilepticus, unspecified"
G43,Migraine
G43.0,Migraine without aura [common migraine]
G43.1,Migraine with aura [classical migraine]
G43.2,Status migrainosus
G43.3,Complicated migraine
G43.8,Other migraine
G43.9,"Migraine, unspecified"
G44,Other headache syndromes
G44.0,Cluster headache syndrome
G44.1,"Vascular headache, not elsewhere classified"
G44.2,Tension-type headache
G44.3,Chronic post-traumatic headache
G44.4,"Drug-induced headache, not elsewhere classified"
G44.8,Other specified headache syndromes
G45,Transient cerebral ischaemic attacks and related syndromes
G45.0,Vertebro-basilar artery syndrome
G45.1,Carotid artery syndrome (hemispheric)
G45.2,Multiple and bilateral precerebral artery syndromes
G45.3,Amaurosis fugax
G45.4,Transient global amnesia
G45.8,Other transient cerebral ischaemic attacks and related syndromes
G45.9,"Transient cerebral ischaemic attack, unspecified"
G46,Vascular syndromes of brain in cerebrovascular diseases
G46.0,Middle cerebral artery syndrome
G46.1,Anterior cerebral artery syndrome
G46.2,Posterior cerebral artery syndrome
G46.3,Brain stem stroke syndrome
G46.4,Cerebellar stroke syndrome
G46.5,Pure motor lacunar syndrome
G46.6,Pure sensory lacunar syndrome
G46.7,Other lacunar syndromes
G46.8,Other vascular syndromes of brain in cerebrovascular diseases
G47,Sleep disorders
G47.0,Disorders of initiating and maintaining sleep [insomnias]
G47.1,Disorders of excessive somnolence [hypersomnias]
G47.2,Disorders of the sleep-wake schedule
G47.3,Sleep apnoea
G47.4,Narcolepsy and cataplexy
G47.8,Other sleep disorders
G47.9,"Sleep disorder, unspecified"
G50,Disorders of trigeminal nerve
G50.0,Trigeminal neuralgia
G50.1,Atypical facial pain
G50.8,Other disorders of trigeminal nerve
G50.9,"Disorder of trigeminal nerve, unspecified"
G51,Facial nerve disorders
G51.0,Bell palsy
G51.1,Geniculate ganglionitis
G51.2,Melkersson syndrome
G51.3,Clonic hemifacial spasm
G51.4,Facial myokymia
G51.8,Other disorders of facial nerve
G51.9,"Disorder of facial nerve, unspecified"
G52,Disorders of other cranial nerves
G52.0,Disorders of olfactory nerve
G52.1,Disorders of glossopharyngeal nerve
G52.2,Disorders of vagus nerve
G52.3,Disorders of hypoglossal nerve
G52.7,Disorders of multiple cranial nerves
G52.8,Disorders of other specified cranial nerves
G52.9,"Cranial nerve disorder, unspecified"
G53,Cranial nerve disorders in diseases classified elsewhere
G53.0,Postzoster neuralgia
G53.1,Multiple cranial nerve palsies in infectious and parasitic diseases classified elsewhere
G53.2,Multiple cranial nerve palsies in sarcoidosis
G53.3,Multiple cranial nerve palsies in neoplastic disease
G53.8,Other cranial nerve disorders in other diseases classified elsewhere
G54,Nerve root and plexus disorders
G54.0,Brachial plexus disorders
G54.1,Lumbosacral plexus disorders
G54.2,"Cervical root disorders, not elsewhere classified"
G54.3,"Thoracic root disorders, not elsewhere classified"
G54.4,"Lumbosacral root disorders, not elsewhere classified"
G54.5,Neuralgic amyotrophy
G54.6,Phantom limb syndrome with pain
G54.7,Phantom limb syndrome without pain
G54.8,Other nerve root and plexus disorders
G54.9,"Nerve root and plexus disorder, unspecified"
G55,Nerve root and plexus compressions in diseases classified elsewhere
G55.0,Nerve root and plexus compressions in neoplastic disease
G55.1,Nerve root and plexus compressions in intervertebral disc disorders
G55.2,Nerve root and plexus compressions in spondylosis
G55.3,Nerve root and plexus compressions in other dorsopathies
G55.8,Nerve root and plexus compressions in other diseases classified elsewhere
G56,Mononeuropathies of upper limb
G56.0,Carpal tunnel syndrome
G56.1,Other lesions of median nerve
G56.2,Lesion of ulnar nerve
G56.3,Lesion of radial nerve
G56.8,Other mononeuropathies of upper limb
G56.9,"Mononeuropathy of upper limb, unspecified"
G57,Mononeuropathies of lower limb
G57.0,Lesion of sciatic nerve
G57.1,Meralgia paraesthetica
G57.2,Lesion of femoral nerve
G57.3,Lesion of lateral popliteal nerve
G57.4,Lesion of medial popliteal nerve
G57.5,Tarsal tunnel syndrome
G57.6,Lesion of plantar nerve
G57.8,Other mononeuropathies of lower limb
G57.9,"Mononeuropathy of lower limb, unspecified"
G58,Other mononeuropathies
G58.0,Intercostal neuropathy
G58.7,Mononeuritis multiplex
G58.8,Other specified mononeuropathies
G58.9,"Mononeuropathy, unspecified"
G59,Mononeuropathy in diseases classified elsewhere
G59.0,Diabetic mononeuropathy
G59.8,Other mononeuropathies in diseases classified elsewhere
G60,Hereditary and idiopathic neuropathy
G60.0,Hereditary motor and sensory neuropathy
G60.1,Refsum disease
G60.2,Neuropathy in association with hereditary ataxia
G60.3,Idiopathic progressive neuropathy
G60.8,Other hereditary and idiopathic neuropathies
G60.9,"Hereditary and idiopathic neuropathy, unspecified"
G61,Inflammatory polyneuropathy
G61.0,Guillain-Barré syndrome
G61.1,Serum neuropathy
G61.8,Other inflammatory polyneuropathies
G61.9,"Inflammatory polyneuropathy, unspecified"
G62,Other polyneuropathies
G62.0,Drug-induced polyneuropathy
G62.1,Alcoholic polyneuropathy
G62.2,Polyneuropathy due to other toxic agents
G62.8,Other specified polyneuropathies
G62.9,"Polyneuropathy, unspecified"
G63,Polyneuropathy in diseases classified elsewhere
G63.0,Polyneuropathy in infectious and parasitic diseases classified elsewhere
G63.1,Polyneuropathy in neoplastic disease
G63.2,Diabetic polyneuropathy
G63.3,Polyneuropathy in other endocrine and metabolic diseases
G63.4,Polyneuropathy in nutritional deficiency
G63.5,Polyneuropathy in systemic connective tissue disorders
G63.6,Polyneuropathy in other musculoskeletal disorders
G63.8,Polyneuropathy in other diseases classified elsewhere
G64,Other disorders of peripheral nervous system
G70,Myasthenia gravis and other myoneural disorders
G70.0,Myasthenia gravis
G70.1,Toxic myoneural disorders
G70.2,Congenital and developmental myasthenia
G70.8,Other specified myoneural disorders
G70.9,"Myoneural disorder, unspecified"
G71,Primary disorders of muscles
G71.0,Muscular dystrophy
G71.1,Myotonic disorders
G71.2,Congenital myopathies
G71.3,"Mitochondrial myopathy, not elsewhere classified"
G71.8,Other primary disorders of muscles
G71.9,"Primary disorder of muscle, unspecified"
G72,Other myopathies
G72.0,Drug-induced myopathy
G72.1,Alcoholic myopathy
G72.2,Myopathy due to other toxic agents
G72.3,Periodic paralysis
G72.4,"Inflammatory myopathy, not elsewhere classified"
G72.8,Other specified myopathies
G72.9,"Myopathy, unspecified"
G73,Disorders of myoneural junction and muscle in diseases classified elsewhere
G73.0,Myasthenic syndromes in endocrine diseases
G73.1,Lambert-Eaton syndrome
G73.2,Other myasthenic syndromes in neoplastic disease
G73.3,Myasthenic syndromes in other diseases classified elsewhere
G73.4,Myopathy in infectious and parasitic diseases classified elsewhere
G73.5,Myopathy in endocrine diseases
G73.6,Myopathy in metabolic diseases
G73.7,Myopathy in other diseases classified elsewhere
G80,Cerebral palsy
G80.0,Spastic quadriplegic cerebral palsy
G80.1,Spastic diplegic cerebral palsy
G80.2,Spastic hemiplegic cerebral palsy
G80.3,Dyskinetic cerebral palsy
G80.4,Ataxic cerebral palsy
G80.8,Other cerebral palsy
G80.9,"Cerebral palsy, unspecified"
G81,Hemiplegia
G81.0,Flaccid hemiplegia
G81.1,Spastic hemiplegia
G81.9,"Hemiplegia, unspecified"
G82,Paraplegia and tetraplegia
G82.0,Flaccid paraplegia
G82.1,Spastic paraplegia
G82.2,"Paraplegia, unspecified"
G82.3,Flaccid tetraplegia
G82.4,Spastic tetraplegia
G82.5,"Tetraplegia, unspecified"
G83,Other paralytic syndromes
G83.0,Diplegia of upper limbs
G83.1,Monoplegia of lower limb
G83.2,Monoplegia of upper limb
G83.3,"Monoplegia, unspecified"
G83.4,Cauda equina syndrome
G83.5,Locked-in syndrome
G83.6,Upper motor neuron facial paralysis
G83.8,Other specified paralytic syndromes
G83.9,"Paralytic syndrome, unspecified"
G90,Disorders of autonomic nervous system
G90.0,Idiopathic peripheral autonomic neuropathy
G90.1,Familial dysautonomia [Riley-Day]
G90.2,Horner syndrome
G90.4,Autonomic dysreflexia
G90.5,Complex regional pain syndrome type I
G90.6,Complex regional pain syndrome type II
G90.7,"Complex regional pain syndrome, other and unspecified type"
G90.8,Other disorders of autonomic nervous system
G90.9,"Disorder of autonomic nervous system, unspecified"
G91,Hydrocephalus
G91.0,Communicating hydrocephalus
G91.1,Obstructive hydrocephalus
G91.2,Normal-pressure hydrocephalus
G91.3,"Post-traumatic hydrocephalus, unspecified"
G91.8,Other hydrocephalus
G91.9,"Hydrocephalus, unspecified"
G92,Toxic encephalopathy
G93,Other disorders of brain
G93.0,Cerebral cysts
G93.1,"Anoxic brain damage, not elsewhere classified"
G93.2,Benign intracranial hypertension
G93.3,Postviral fatigue syndrome
G93.4,"Encephalopathy, unspecified"
G93.5,Compression of brain
G93.6,Cerebral oedema
G93.7,Reye syndrome
G93.8,Other specified disorders of brain
G93.9,"Disorder of brain, unspecified"
G94,Other disorders of brain in diseases classified elsewhere
G94.0,Hydrocephalus in infectious and parasitic diseases classified elsewhere
G94.1,Hydrocephalus in neoplastic disease
G94.2,Hydrocephalus in other diseases classified elsewhere
G94.3,Encephalopathy in diseases classified elsewhere
G94.8,Other specified disorders of brain in diseases classified elsewhere
G95,Other diseases of spinal cord
G95.0,Syringomyelia and syringobulbia
G95.1,Vascular myelopathies
G95.2,"Cord compression, unspecified"
G95.8,Other specified diseases of spinal cord
G95.9,"Disease of spinal cord, unspecified"
G96,Other disorders of central nervous system
G96.0,Cerebrospinal fluid leak
G96.1,"Disorders of meninges, not elsewhere classified"
G96.8,Other specified disorders of central nervous system
G96.9,"Disorder of central nervous system, unspecified"
G97,"Postprocedural disorders of nervous system, not elsewhere classified"
G97.0,Cerebrospinal fluid leak from spinal puncture
G97.1,Other reaction to spinal and lumbar puncture
G97.2,Intracranial hypotension following ventricular shunting
G97.8,Other postprocedural disorders of nervous system
G97.9,"Postprocedural disorder of nervous system, unspecified"
G98,"Other disorders of nervous system, not elsewhere classified"
G99,Other disorders of nervous system in diseases classified elsewhere
G99.0,Autonomic neuropathy in endocrine and metabolic diseases
G99.1,Other disorders of autonomic nervous system in other diseases classified elsewhere
G99.2,Myelopathy in diseases classified elsewhere
G99.8,Other specified disorders of nervous system in diseases classified elsewhere
